A9s,pos2,nr1,npi4=1
A9s,pos2,nr1,npi3=0
A9s,pos2,nr1,npi0=0
55o,pos1,nr2,npi0=0
QQo,pos0,nr0,npi0=2
22o,pos4,nr1,npi0=1
QQo,pos2,nr2,npi4=2
KTs,pos2,nr2,npi4=0
44o,pos3,nr0,npi0=1
QQo,pos2,nr2,npi3=2
KTs,pos2,nr2,npi3=0
K2s,pos1,nr2,npi0=0
99o,pos1,nr2,npi0=0
QQo,pos2,nr2,npi0=2
KTs,pos2,nr2,npi0=0
J2s,pos0,nr1,npi0=0
J6s,pos3,nr2,npi0=0
K9s,pos4,nr2,npi0=0
JTs,pos1,nr1,npi0=1
K5s,pos1,nr1,npi0=0
62s,pos0,nr2,npi0=0
T7s,pos0,nr2,npi0=0
75s,pos1,nr2,npi0=0
J9s,pos3,nr1,npi0=0
Q5s,pos0,nr2,npi0=0
43s,pos1,nr2,npi0=0
K8s,pos1,nr0,npi0=0
K4s,pos4,nr0,npi0=1
65s,pos0,nr1,npi0=0
T2s,pos0,nr0,npi0=0
74s,pos4,nr1,npi0=0
Q8s,pos0,nr1,npi0=0
Q4s,pos3,nr1,npi0=0
ATo,pos3,nr0,npi0=1
83s,pos2,nr0,npi0=0
42s,pos4,nr1,npi0=0
64s,pos3,nr0,npi0=1
T9s,pos3,nr0,npi0=1
Q7s,pos3,nr0,npi0=1
92s,pos2,nr1,npi4=0
92s,pos2,nr1,npi3=0
83s,pos4,nr2,npi0=0
92s,pos2,nr1,npi0=0
JJo,pos1,nr1,npi0=2
AKs,pos1,nr1,npi0=2
A4s,pos0,nr1,npi0=0
A8s,pos3,nr2,npi0=0
AJs,pos4,nr0,npi0=2
44o,pos1,nr2,npi0=0
QTo,pos4,nr2,npi0=0
JTo,pos4,nr0,npi0=1
A3s,pos3,nr0,npi0=1
66o,pos0,nr1,npi0=1
K4s,pos0,nr0,npi0=0
J8s,pos2,nr0,npi0=1
K4s,pos2,nr2,npi4=0
42s,pos0,nr1,npi0=0
K4s,pos2,nr2,npi3=0
K4s,pos2,nr2,npi0=0
KJs,pos0,nr0,npi0=2
ATo,pos1,nr2,npi0=0
83s,pos0,nr2,npi0=0
96s,pos1,nr2,npi0=0
KQs,pos3,nr0,npi0=2
64s,pos1,nr2,npi0=0
T9s,pos1,nr2,npi0=0
T5s,pos4,nr2,npi0=0
86s,pos0,nr1,npi0=0
Q3s,pos4,nr2,npi0=0
AKo,pos4,nr0,npi0=2
82s,pos3,nr1,npi0=0
95s,pos4,nr1,npi0=0
T4s,pos1,nr0,npi0=0
63s,pos4,nr1,npi0=0
T8s,pos4,nr1,npi0=1
72s,pos2,nr0,npi0=0
Q6s,pos4,nr1,npi0=0
85s,pos3,nr0,npi0=1
98s,pos4,nr0,npi0=1
AJs,pos2,nr2,npi4=1
AJs,pos2,nr2,npi3=0
AJs,pos2,nr2,npi0=0
JTo,pos2,nr2,npi4=0
JTo,pos2,nr2,npi3=0
JTo,pos2,nr2,npi0=0
A3s,pos1,nr2,npi0=0
KKo,pos0,nr0,npi0=2
A2s,pos4,nr1,npi0=1
TTo,pos2,nr1,npi4=2
TTo,pos2,nr1,npi3=2
J8s,pos0,nr2,npi0=0
J4s,pos3,nr2,npi0=0
TTo,pos2,nr1,npi0=2
K3s,pos1,nr1,npi0=0
QJo,pos2,nr0,npi0=1
J7s,pos3,nr1,npi0=0
54s,pos2,nr2,npi4=0
Q3s,pos0,nr2,npi0=0
J3s,pos0,nr0,npi0=0
54s,pos2,nr2,npi3=0
K6s,pos1,nr0,npi0=0
K2s,pos4,nr0,npi0=1
54s,pos2,nr2,npi0=0
99o,pos4,nr0,npi0=2
63s,pos0,nr1,npi0=0
Q6s,pos0,nr1,npi0=0
AKo,pos2,nr2,npi4=1
Q2s,pos3,nr1,npi0=0
AKo,pos2,nr2,npi3=0
AKo,pos2,nr2,npi0=0
62s,pos3,nr0,npi0=1
Q9s,pos0,nr0,npi0=1
Q5s,pos3,nr0,npi0=1
43s,pos4,nr0,npi0=1
98s,pos2,nr2,npi4=0
72s,pos0,nr2,npi0=0
98s,pos2,nr2,npi3=0
85s,pos1,nr2,npi0=0
T3s,pos2,nr1,npi4=0
98s,pos2,nr2,npi0=0
T3s,pos2,nr1,npi3=0
T3s,pos2,nr1,npi0=0
AQo,pos2,nr0,npi0=2
84s,pos4,nr1,npi0=0
93s,pos2,nr0,npi0=0
A2s,pos0,nr1,npi0=0
A6s,pos3,nr2,npi0=0
ATs,pos1,nr1,npi0=1
87s,pos4,nr0,npi0=1
A9s,pos3,nr1,npi0=0
A5s,pos0,nr0,npi0=1
KJo,pos1,nr1,npi0=0
QQo,pos1,nr0,npi0=2
QJo,pos0,nr2,npi0=0
KQo,pos4,nr1,npi0=1
K2s,pos2,nr2,npi4=0
K2s,pos2,nr2,npi3=0
44o,pos4,nr0,npi0=1
99o,pos2,nr2,npi4=0
99o,pos2,nr2,npi3=0
K2s,pos2,nr2,npi0=0
99o,pos2,nr2,npi0=0
QQo,pos3,nr2,npi0=2
KTs,pos3,nr2,npi0=0
K5s,pos2,nr1,npi4=0
JTs,pos2,nr1,npi4=1
K5s,pos2,nr1,npi3=0
JTs,pos2,nr1,npi3=1
J2s,pos1,nr1,npi0=0
J6s,pos4,nr2,npi0=0
K5s,pos2,nr1,npi0=0
JTs,pos2,nr1,npi0=0
75s,pos2,nr2,npi4=0
75s,pos2,nr2,npi3=0
62s,pos1,nr2,npi0=0
43s,pos2,nr2,npi4=0
75s,pos2,nr2,npi0=0
43s,pos2,nr2,npi3=0
Q5s,pos1,nr2,npi0=0
J9s,pos4,nr1,npi0=1
84s,pos0,nr1,npi0=0
43s,pos2,nr2,npi0=0
K8s,pos2,nr0,npi0=1
88o,pos4,nr0,npi0=1
52s,pos0,nr1,npi0=0
65s,pos1,nr1,npi0=0
T2s,pos1,nr0,npi0=0
Q8s,pos1,nr1,npi0=0
Q4s,pos4,nr1,npi0=0
87s,pos0,nr0,npi0=0
83s,pos3,nr0,npi0=1
AAo,pos0,nr0,npi0=2
64s,pos4,nr0,npi0=1
T9s,pos4,nr0,npi0=1
93s,pos0,nr2,npi0=0
Q7s,pos4,nr0,npi0=1
T2s,pos3,nr2,npi0=0
JJo,pos2,nr1,npi4=2
JJo,pos2,nr1,npi3=2
92s,pos3,nr1,npi0=0
AKs,pos2,nr1,npi4=2
AKs,pos2,nr1,npi3=2
JJo,pos2,nr1,npi0=2
KQo,pos0,nr1,npi0=0
AKs,pos2,nr1,npi0=2
A4s,pos1,nr1,npi0=0
A8s,pos4,nr2,npi0=0
KTo,pos0,nr0,npi0=0
44o,pos2,nr2,npi4=0
44o,pos2,nr2,npi3=0
44o,pos2,nr2,npi0=0
A7s,pos1,nr0,npi0=1
A3s,pos4,nr0,npi0=1
66o,pos1,nr1,npi0=1
J9s,pos0,nr1,npi0=0
88o,pos0,nr0,npi0=1
J8s,pos3,nr0,npi0=1
33o,pos4,nr0,npi0=1
K4s,pos3,nr2,npi0=0
KJs,pos1,nr0,npi0=2
ATo,pos2,nr2,npi4=0
32s,pos0,nr0,npi0=0
Q7s,pos0,nr0,npi0=0
ATo,pos2,nr2,npi3=0
96s,pos2,nr2,npi4=0
96s,pos2,nr2,npi3=0
ATo,pos2,nr2,npi0=0
83s,pos1,nr2,npi0=0
64s,pos2,nr2,npi4=0
T9s,pos2,nr2,npi4=0
QJs,pos0,nr1,npi0=1
96s,pos2,nr2,npi0=0
64s,pos2,nr2,npi3=0
T9s,pos2,nr2,npi3=0
Q7s,pos2,nr2,npi4=0
KQs,pos4,nr0,npi0=2
Q7s,pos2,nr2,npi3=0
64s,pos2,nr2,npi0=0
T9s,pos2,nr2,npi0=0
73s,pos0,nr1,npi0=0
Q7s,pos2,nr2,npi0=0
86s,pos1,nr1,npi0=0
82s,pos4,nr1,npi0=0
T4s,pos2,nr0,npi0=0
76s,pos0,nr0,npi0=0
72s,pos3,nr0,npi0=1
85s,pos4,nr0,npi0=1
QTs,pos3,nr0,npi0=1
AJs,pos3,nr2,npi0=0
A3s,pos2,nr2,npi4=0
A3s,pos2,nr2,npi3=0
JTo,pos3,nr2,npi0=0
A3s,pos2,nr2,npi0=0
33o,pos0,nr0,npi0=1
KKo,pos1,nr0,npi0=2
AQs,pos0,nr1,npi0=2
K3s,pos2,nr1,npi4=0
J8s,pos1,nr2,npi0=0
K3s,pos2,nr1,npi3=0
J4s,pos4,nr2,npi0=0
TTo,pos3,nr1,npi0=2
K3s,pos2,nr1,npi0=0
KQs,pos0,nr0,npi0=2
QJo,pos3,nr0,npi0=1
J3s,pos1,nr0,npi0=0
J7s,pos4,nr1,npi0=1
77o,pos0,nr0,npi0=1
K6s,pos2,nr0,npi0=1
KQs,pos2,nr2,npi4=1
KQs,pos2,nr2,npi3=0
KQs,pos2,nr2,npi0=0
Q6s,pos1,nr1,npi0=0
53s,pos0,nr0,npi0=0
AKo,pos3,nr2,npi0=0
Q9s,pos1,nr0,npi0=1
85s,pos2,nr2,npi4=0
T4s,pos0,nr2,npi0=0
Q5s,pos4,nr0,npi0=1
85s,pos2,nr2,npi3=0
72s,pos1,nr2,npi0=0
85s,pos2,nr2,npi0=0
AJo,pos0,nr0,npi0=2
94s,pos0,nr1,npi0=0
98s,pos3,nr2,npi0=0
T3s,pos3,nr1,npi0=0
AQo,pos3,nr0,npi0=2
97s,pos0,nr0,npi0=0
93s,pos3,nr0,npi0=1
A2s,pos1,nr1,npi0=0
T6s,pos3,nr0,npi0=1
A9s,pos4,nr1,npi0=1
A5s,pos1,nr0,npi0=1
KJo,pos2,nr1,npi4=0
KJo,pos2,nr1,npi3=0
KJo,pos2,nr1,npi0=0
22o,pos0,nr0,npi0=1
QJo,pos1,nr2,npi0=0
K6s,pos0,nr2,npi0=0
K2s,pos3,nr2,npi0=0
KTs,pos4,nr2,npi0=0
99o,pos3,nr2,npi0=0
QQo,pos4,nr2,npi0=2
J2s,pos2,nr1,npi4=0
J2s,pos2,nr1,npi3=0
J2s,pos2,nr1,npi0=0
K9s,pos0,nr1,npi0=0
JTs,pos3,nr1,npi0=1
K5s,pos3,nr1,npi0=0
62s,pos2,nr2,npi4=0
62s,pos2,nr2,npi3=0
Q5s,pos2,nr2,npi4=0
Q5s,pos2,nr2,npi3=0
62s,pos2,nr2,npi0=0
Q5s,pos2,nr2,npi0=0
J5s,pos2,nr0,npi0=0
65s,pos2,nr1,npi4=0
43s,pos3,nr2,npi0=0
K8s,pos3,nr0,npi0=1
65s,pos2,nr1,npi3=0
52s,pos1,nr1,npi0=0
Q8s,pos2,nr1,npi4=0
65s,pos2,nr1,npi0=0
Q8s,pos2,nr1,npi3=0
74s,pos0,nr0,npi0=0
Q8s,pos2,nr1,npi0=0
87s,pos1,nr0,npi0=0
AQo,pos1,nr2,npi0=0
AAo,pos1,nr0,npi0=2
93s,pos1,nr2,npi0=0
T2s,pos4,nr2,npi0=0
92s,pos4,nr1,npi0=0
JJo,pos3,nr1,npi0=2
KQo,pos1,nr1,npi0=0
AKs,pos3,nr1,npi0=2
A4s,pos2,nr1,npi4=1
A4s,pos2,nr1,npi3=0
QQo,pos0,nr2,npi0=2
A4s,pos2,nr1,npi0=0
KTo,pos1,nr0,npi0=0
66o,pos2,nr1,npi4=1
QTo,pos0,nr1,npi0=0
44o,pos3,nr2,npi0=0
A7s,pos2,nr0,npi0=1
66o,pos2,nr1,npi3=1
66o,pos2,nr1,npi0=0
J9s,pos1,nr1,npi0=0
88o,pos1,nr0,npi0=1
J8s,pos4,nr0,npi0=1
K4s,pos4,nr2,npi0=0
32s,pos1,nr0,npi0=0
Q7s,pos1,nr0,npi0=0
KJs,pos2,nr0,npi0=2
83s,pos2,nr2,npi4=0
T2s,pos0,nr2,npi0=0
83s,pos2,nr2,npi3=0
ATo,pos3,nr2,npi0=0
83s,pos2,nr2,npi0=0
K7s,pos4,nr1,npi0=1
92s,pos0,nr1,npi0=0
QJs,pos1,nr1,npi0=1
86s,pos2,nr1,npi4=0
T5s,pos0,nr1,npi0=0
64s,pos3,nr2,npi0=0
T9s,pos3,nr2,npi0=0
86s,pos2,nr1,npi3=0
73s,pos1,nr1,npi0=0
Q7s,pos3,nr2,npi0=0
86s,pos2,nr1,npi0=0
95s,pos0,nr0,npi0=0
T8s,pos0,nr0,npi0=0
T4s,pos3,nr0,npi0=1
76s,pos1,nr0,npi0=0
72s,pos4,nr0,npi0=1
QTs,pos4,nr0,npi0=1
AJs,pos4,nr2,npi0=0
JTo,pos4,nr2,npi0=0
A3s,pos3,nr2,npi0=0
33o,pos1,nr0,npi0=1
KKo,pos2,nr0,npi0=2
AQs,pos1,nr1,npi0=2
K4s,pos0,nr2,npi0=0
A6s,pos3,nr1,npi0=0
J8s,pos2,nr2,npi4=0
J8s,pos2,nr2,npi3=0
J8s,pos2,nr2,npi0=0
K7s,pos0,nr1,npi0=0
55o,pos2,nr1,npi4=1
55o,pos2,nr1,npi3=1
K3s,pos3,nr1,npi0=0
KQs,pos1,nr0,npi0=2
55o,pos2,nr1,npi0=0
QJo,pos4,nr0,npi0=1
KJs,pos0,nr2,npi0=0
J3s,pos2,nr0,npi0=0
77o,pos1,nr0,npi0=1
K6s,pos3,nr0,npi0=1
Q6s,pos2,nr1,npi4=0
Q6s,pos2,nr1,npi3=0
KQs,pos3,nr2,npi0=0
Q6s,pos2,nr1,npi0=0
QTs,pos0,nr0,npi0=1
53s,pos1,nr0,npi0=0
AKo,pos4,nr2,npi0=0
72s,pos2,nr2,npi4=0
72s,pos2,nr2,npi3=0
Q9s,pos2,nr0,npi0=1
T4s,pos1,nr2,npi0=0
72s,pos2,nr2,npi0=0
AJo,pos1,nr0,npi0=2
85s,pos3,nr2,npi0=0
98s,pos4,nr2,npi0=0
94s,pos1,nr1,npi0=0
JTo,pos0,nr2,npi0=0
T7s,pos1,nr1,npi0=0
T3s,pos4,nr1,npi0=0
AQo,pos4,nr0,npi0=2
A2s,pos2,nr1,npi4=1
A2s,pos2,nr1,npi3=0
97s,pos1,nr0,npi0=0
93s,pos4,nr0,npi0=1
A2s,pos2,nr1,npi0=0
T6s,pos4,nr0,npi0=1
KKo,pos0,nr2,npi0=2
A5s,pos2,nr0,npi0=1
KJo,pos3,nr1,npi0=0
QJo,pos2,nr2,npi4=0
QJo,pos2,nr2,npi3=0
QJo,pos2,nr2,npi0=0
22o,pos1,nr0,npi0=1
J3s,pos0,nr2,npi0=0
K6s,pos1,nr2,npi0=0
K2s,pos4,nr2,npi0=0
99o,pos4,nr2,npi0=0
J6s,pos0,nr1,npi0=0
J2s,pos3,nr1,npi0=0
K9s,pos1,nr1,npi0=0
JTs,pos4,nr1,npi0=1
K5s,pos4,nr1,npi0=1
62s,pos3,nr2,npi0=0
Q9s,pos0,nr2,npi0=0
Q5s,pos3,nr2,npi0=0
J5s,pos3,nr0,npi0=1
AQo,pos0,nr0,npi0=2
52s,pos2,nr1,npi4=0
52s,pos2,nr1,npi3=0
43s,pos4,nr2,npi0=0
K8s,pos4,nr0,npi0=1
52s,pos2,nr1,npi0=0
T6s,pos0,nr0,npi0=0
65s,pos3,nr1,npi0=0
74s,pos1,nr0,npi0=0
Q8s,pos3,nr1,npi0=0
Q4s,pos0,nr0,npi0=0
AQo,pos2,nr2,npi4=0
AQo,pos2,nr2,npi3=0
87s,pos2,nr0,npi0=1
42s,pos1,nr0,npi0=0
93s,pos2,nr2,npi4=0
93s,pos2,nr2,npi3=0
AQo,pos2,nr2,npi0=0
AAo,pos2,nr0,npi0=2
93s,pos2,nr2,npi0=0
KQo,pos2,nr1,npi4=0
KQo,pos2,nr1,npi3=0
A5s,pos0,nr2,npi0=0
JJo,pos4,nr1,npi0=2
KQo,pos2,nr1,npi0=0
QQo,pos1,nr2,npi0=2
A8s,pos0,nr1,npi0=0
A4s,pos3,nr1,npi0=0
KTo,pos2,nr0,npi0=1
QTo,pos1,nr1,npi0=0
44o,pos4,nr2,npi0=0
A7s,pos3,nr0,npi0=1
J9s,pos2,nr1,npi4=0
J9s,pos2,nr1,npi3=0
66o,pos3,nr1,npi0=1
J9s,pos2,nr1,npi0=0
K8s,pos0,nr0,npi0=0
88o,pos2,nr0,npi0=2
K8s,pos2,nr2,npi4=0
K8s,pos2,nr2,npi3=0
K8s,pos2,nr2,npi0=0
88o,pos4,nr2,npi0=0
KJs,pos3,nr0,npi0=2
32s,pos2,nr0,npi0=0
T2s,pos1,nr2,npi0=0
QJs,pos2,nr1,npi4=1
QJs,pos2,nr1,npi3=1
87s,pos0,nr2,npi0=0
83s,pos3,nr2,npi0=0
92s,pos1,nr1,npi0=0
QJs,pos2,nr1,npi0=0
73s,pos2,nr1,npi4=0
AAo,pos0,nr2,npi0=2
73s,pos2,nr1,npi3=0
64s,pos4,nr2,npi0=0
T9s,pos4,nr2,npi0=0
T5s,pos1,nr1,npi0=0
73s,pos2,nr1,npi0=0
Q3s,pos1,nr1,npi0=0
Q7s,pos4,nr2,npi0=0
86s,pos3,nr1,npi0=0
82s,pos0,nr0,npi0=0
95s,pos1,nr0,npi0=0
54s,pos3,nr1,npi0=0
T8s,pos1,nr0,npi0=0
63s,pos1,nr0,npi0=0
T4s,pos4,nr0,npi0=1
76s,pos2,nr0,npi0=1
Q2s,pos4,nr0,npi0=1
KTo,pos0,nr2,npi0=0
AQs,pos2,nr1,npi4=2
A7s,pos1,nr2,npi0=0
AQs,pos2,nr1,npi3=1
A3s,pos4,nr2,npi0=0
33o,pos2,nr0,npi0=1
KKo,pos3,nr0,npi0=2
AQs,pos2,nr1,npi0=1
88o,pos0,nr2,npi0=0
A6s,pos4,nr1,npi0=1
ATs,pos2,nr0,npi0=2
J4s,pos0,nr1,npi0=0
J8s,pos3,nr2,npi0=0
K7s,pos1,nr1,npi0=0
55o,pos3,nr1,npi0=1
Q7s,pos0,nr2,npi0=0
J7s,pos0,nr0,npi0=0
KJs,pos1,nr2,npi0=0
32s,pos0,nr2,npi0=0
77o,pos2,nr0,npi0=1
J3s,pos3,nr0,npi0=1
K6s,pos4,nr0,npi0=1
KQs,pos4,nr2,npi0=0
Q6s,pos3,nr1,npi0=0
Q2s,pos0,nr0,npi0=0
QTs,pos1,nr0,npi0=1
53s,pos2,nr0,npi0=1
T4s,pos2,nr2,npi4=0
T4s,pos2,nr2,npi3=0
Q9s,pos3,nr0,npi0=1
T4s,pos2,nr2,npi0=0
76s,pos0,nr2,npi0=0
72s,pos3,nr2,npi0=0
94s,pos2,nr1,npi4=0
94s,pos2,nr1,npi3=0
85s,pos4,nr2,npi0=0
AJo,pos2,nr0,npi0=2
QTs,pos3,nr2,npi0=0
T7s,pos2,nr1,npi4=0
94s,pos2,nr1,npi0=0
T7s,pos2,nr1,npi3=0
T7s,pos2,nr1,npi0=0
75s,pos3,nr1,npi0=0
84s,pos1,nr0,npi0=0
97s,pos2,nr0,npi0=1
A6s,pos0,nr1,npi0=0
33o,pos0,nr2,npi0=0
KKo,pos1,nr2,npi0=2
A9s,pos0,nr0,npi0=1
A5s,pos3,nr0,npi0=1
KJo,pos4,nr1,npi0=0
KQs,pos0,nr2,npi0=1
22o,pos2,nr0,npi0=1
QJo,pos3,nr2,npi0=0
K6s,pos2,nr2,npi4=0
K6s,pos2,nr2,npi3=0
AKs,pos3,nr0,npi0=2
J3s,pos1,nr2,npi0=0
77o,pos0,nr2,npi0=0
K6s,pos2,nr2,npi0=0
KTs,pos0,nr1,npi0=1
K9s,pos2,nr1,npi4=0
K9s,pos2,nr1,npi3=0
J6s,pos1,nr1,npi0=0
J2s,pos4,nr1,npi0=0
K9s,pos2,nr1,npi0=0
53s,pos0,nr2,npi0=0
Q9s,pos1,nr2,npi0=0
J5s,pos4,nr0,npi0=1
Q5s,pos4,nr2,npi0=0
AJo,pos0,nr2,npi0=0
52s,pos3,nr1,npi0=0
T6s,pos1,nr0,npi0=0
65s,pos4,nr1,npi0=1
74s,pos2,nr0,npi0=0
Q8s,pos4,nr1,npi0=1
Q4s,pos1,nr0,npi0=0
87s,pos3,nr0,npi0=1
42s,pos2,nr0,npi0=0
AQo,pos3,nr2,npi0=0
AAo,pos3,nr0,npi0=2
93s,pos3,nr2,npi0=0
T6s,pos3,nr2,npi0=0
KJo,pos0,nr1,npi0=0
96s,pos3,nr1,npi0=0
A5s,pos1,nr2,npi0=0
KQo,pos3,nr1,npi0=0
A8s,pos1,nr1,npi0=0
A4s,pos4,nr1,npi0=1
KTo,pos3,nr0,npi0=1
22o,pos0,nr2,npi0=0
QTo,pos2,nr1,npi4=0
QTo,pos2,nr1,npi3=0
QTo,pos2,nr1,npi0=0
A7s,pos4,nr0,npi0=1
66o,pos4,nr1,npi0=1
J5s,pos0,nr0,npi0=0
88o,pos3,nr0,npi0=1
K8s,pos3,nr2,npi0=0
T2s,pos2,nr2,npi4=0
T2s,pos2,nr2,npi3=0
KJs,pos4,nr0,npi0=2
32s,pos3,nr0,npi0=1
T2s,pos2,nr2,npi0=0
74s,pos0,nr2,npi0=0
87s,pos1,nr2,npi0=0
TTo,pos4,nr0,npi0=2
K3s,pos3,nr0,npi0=1
T5s,pos2,nr1,npi4=0
QJs,pos3,nr1,npi0=1
T5s,pos2,nr1,npi3=0
AAo,pos1,nr2,npi0=2
Q3s,pos2,nr1,npi4=0
Q3s,pos2,nr1,npi3=0
T5s,pos2,nr1,npi0=0
73s,pos3,nr1,npi0=0
Q3s,pos2,nr1,npi0=0
86s,pos4,nr1,npi0=1
82s,pos1,nr0,npi0=0
95s,pos2,nr0,npi0=0
54s,pos4,nr1,npi0=1
T8s,pos2,nr0,npi0=1
63s,pos2,nr0,npi0=0
76s,pos3,nr0,npi0=1
A7s,pos0,nr0,npi0=1
KTo,pos1,nr2,npi0=0
AJs,pos0,nr1,npi0=1
A7s,pos2,nr2,npi4=0
A7s,pos2,nr2,npi3=0
A7s,pos2,nr2,npi0=0
AQs,pos3,nr1,npi0=2
KKo,pos4,nr0,npi0=2
33o,pos3,nr0,npi0=1
88o,pos1,nr2,npi0=0
ATs,pos3,nr0,npi0=2
K7s,pos2,nr1,npi4=0
K7s,pos2,nr1,npi3=0
J4s,pos1,nr1,npi0=0
J8s,pos4,nr2,npi0=0
TTo,pos0,nr0,npi0=2
K7s,pos2,nr1,npi0=0
KJs,pos2,nr2,npi4=0
KJs,pos2,nr2,npi3=0
55o,pos4,nr1,npi0=1
KJs,pos2,nr2,npi0=0
Q7s,pos1,nr2,npi0=0
J7s,pos1,nr0,npi0=0
32s,pos1,nr2,npi0=0
77o,pos3,nr0,npi0=1
J3s,pos4,nr0,npi0=1
54s,pos0,nr1,npi0=0
Q2s,pos1,nr0,npi0=0
QTs,pos2,nr0,npi0=1
AKo,pos0,nr1,npi0=2
53s,pos3,nr0,npi0=1
95s,pos0,nr2,npi0=0
T8s,pos0,nr2,npi0=0
Q9s,pos4,nr0,npi0=1
T4s,pos3,nr2,npi0=0
76s,pos1,nr2,npi0=0
72s,pos4,nr2,npi0=0
AJo,pos3,nr0,npi0=1
QTs,pos4,nr2,npi0=0
98s,pos0,nr1,npi0=0
94s,pos3,nr1,npi0=0
T7s,pos3,nr1,npi0=0
T3s,pos0,nr0,npi0=0
75s,pos4,nr1,npi0=1
84s,pos2,nr0,npi0=0
97s,pos3,nr0,npi0=1
A6s,pos1,nr1,npi0=0
KKo,pos2,nr2,npi4=2
KKo,pos2,nr2,npi3=2
33o,pos1,nr2,npi0=0
KKo,pos2,nr2,npi0=2
A9s,pos1,nr0,npi0=1
A5s,pos4,nr0,npi0=1
55o,pos0,nr1,npi0=1
KQs,pos1,nr2,npi0=1
J3s,pos2,nr2,npi4=0
22o,pos3,nr0,npi0=1
QJo,pos4,nr2,npi0=0
J3s,pos2,nr2,npi3=0
AKs,pos4,nr0,npi0=2
77o,pos1,nr2,npi0=0
J3s,pos2,nr2,npi0=0
K6s,pos3,nr2,npi0=0
K2s,pos0,nr1,npi0=0
KTs,pos1,nr1,npi0=1
99o,pos0,nr1,npi0=2
J6s,pos2,nr1,npi4=0
J6s,pos2,nr1,npi3=0
J6s,pos2,nr1,npi0=0
JTs,pos0,nr0,npi0=1
K5s,pos0,nr0,npi0=0
QTs,pos0,nr2,npi0=0
K9s,pos3,nr1,npi0=0
53s,pos1,nr2,npi0=0
Q9s,pos2,nr2,npi4=0
Q9s,pos2,nr2,npi3=0
75s,pos0,nr1,npi0=0
Q9s,pos2,nr2,npi0=0
43s,pos0,nr1,npi0=0
AJo,pos1,nr2,npi0=0
52s,pos4,nr1,npi0=0
T6s,pos2,nr0,npi0=0
74s,pos3,nr0,npi0=1
Q4s,pos2,nr0,npi0=0
42s,pos3,nr0,npi0=1
AQo,pos4,nr2,npi0=0
97s,pos1,nr2,npi0=0
AAo,pos4,nr0,npi0=2
93s,pos4,nr2,npi0=0
T6s,pos4,nr2,npi0=0
ATo,pos4,nr1,npi0=0
A5s,pos2,nr2,npi4=0
A5s,pos2,nr2,npi3=0
96s,pos4,nr1,npi0=0
JJo,pos0,nr0,npi0=2
A5s,pos2,nr2,npi0=0
AKs,pos0,nr0,npi0=2
A8s,pos2,nr1,npi4=1
A8s,pos2,nr1,npi3=0
A8s,pos2,nr1,npi0=0
KTo,pos4,nr0,npi0=1
22o,pos1,nr2,npi0=0
44o,pos0,nr1,npi0=1
QTo,pos3,nr1,npi0=0
J5s,pos1,nr0,npi0=0
AQo,pos0,nr2,npi0=0
J5s,pos3,nr2,npi0=0
K8s,pos4,nr2,npi0=0
K4s,pos1,nr1,npi0=0
T6s,pos0,nr2,npi0=0
87s,pos2,nr2,npi4=0
32s,pos4,nr0,npi0=1
87s,pos2,nr2,npi3=0
74s,pos1,nr2,npi0=0
Q4s,pos0,nr2,npi0=0
ATo,pos0,nr1,npi0=0
87s,pos2,nr2,npi0=0
42s,pos1,nr2,npi0=0
AAo,pos2,nr2,npi4=2
K3s,pos4,nr0,npi0=1
AAo,pos2,nr2,npi3=2
96s,pos0,nr1,npi0=0
QJs,pos4,nr1,npi0=1
AAo,pos2,nr2,npi0=2
64s,pos0,nr1,npi0=0
T9s,pos0,nr1,npi0=0
T5s,pos3,nr1,npi0=0
73s,pos4,nr1,npi0=0
Q3s,pos3,nr1,npi0=0
82s,pos2,nr0,npi0=0
95s,pos3,nr0,npi0=1
T8s,pos3,nr0,npi0=1
63s,pos3,nr0,npi0=1
76s,pos4,nr0,npi0=1
KTo,pos2,nr2,npi4=0
KTo,pos2,nr2,npi3=0
KTo,pos2,nr2,npi0=0
AJs,pos1,nr1,npi0=1
JTo,pos1,nr1,npi0=0
A7s,pos3,nr2,npi0=0
A3s,pos0,nr1,npi0=0
AQs,pos4,nr1,npi0=2
88o,pos2,nr2,npi4=0
88o,pos2,nr2,npi3=0
K8s,pos0,nr2,npi0=0
88o,pos2,nr2,npi0=0
J4s,pos2,nr1,npi4=0
A2s,pos3,nr0,npi0=1
J4s,pos2,nr1,npi3=0
ATs,pos4,nr0,npi0=2
J4s,pos2,nr1,npi0=0
TTo,pos1,nr0,npi0=2
K3s,pos0,nr0,npi0=0
K7s,pos3,nr1,npi0=0
32s,pos2,nr2,npi4=0
32s,pos2,nr2,npi3=0
KJs,pos3,nr2,npi0=0
J7s,pos2,nr0,npi0=1
32s,pos2,nr2,npi0=0
77o,pos4,nr0,npi0=1
54s,pos1,nr1,npi0=0
Q2s,pos2,nr0,npi0=0
AKo,pos1,nr1,npi0=2
53s,pos4,nr0,npi0=1
82s,pos0,nr2,npi0=0
95s,pos1,nr2,npi0=0
76s,pos2,nr2,npi4=0
76s,pos2,nr2,npi3=0
T8s,pos1,nr2,npi0=0
63s,pos1,nr2,npi0=0
T4s,pos4,nr2,npi0=0
76s,pos2,nr2,npi0=0
85s,pos0,nr1,npi0=0
Q2s,pos4,nr2,npi0=0
