 Kd 8d Th Qd Qc] [ 4h Ks Tc Qh 2d 4d 2c 4c 5h 6c 2s 9c 5d Ts Js 5s Ah 3d 7c 9h Kc 6d 3c 8s 3s 6s Kh Ac Jc Qs 9d 3h 7h 9s 7s 6h Jd 8c Td 4s Jh Ad 7d 2h 5c 8h As];[Qc, Qd, Th, 4h, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[6h, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d 5h 2s Kh 4s Jc 5c 8s 7d 4h Ad Tc Ac Qs 5s 4c 9h 3d Kc 6d 3s 7h Ks 2c 6c 7c 7s 9c 8c 2h Js 3c 6h Jh 4d Jd Td 6s As 5d Qh Ah 2d 9s 3h 8h Ts];[Qc, Qd, Th, 9d, 5h];null;null;b1[r:12,66] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{8} ;-8;b1[Td, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c 3h Qh Tc 7d 7h 9h Jd 5s Jc 2s 5c 5d 3d 7s Ad 9d Jh Ac 8c 2c 6d 4h Ah As Td 4s 4d Kc 3c 6c 2d 8s Js Ks 3s 2h Qs 4c 9s 5h 7c Kh 8h Ts 6h 6s];[Qc, Qd, Th, 9c, 3h];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[f:89,10] ;Hero{6} ;6;b1[5d, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2c 7d 9s Kc 5d 9d 6s 5c 9h 4d 3d Ah 6c 3c Js Ts Qs 4h 2s Ad 8s Jh Qh Jd 2d 7h Kh 8h Jc 9c 2h 4c Td Ks 4s 7c 7s 3s 8c Tc 5s 6h 5h Ac 3h As 6d];[Qc, Qd, Th, 2c, 7d];null;null;b1[c:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[r:14,64] Hero[f:92,7] ;{8} ;-8;b1[5s, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 6s 2c 3s Ks Ac Js 9c 7s 9h Tc As Kc 6h Kh 2h Qh 6c 2d 8c Jh Ts 3c 3h 8s 9s Jc 4s 4d Ah 7h 5c 8h 2s 3d 9d 4c Qs 7c Jd 5h 5s Ad 7d Td 5d 6d];[Qc, Qd, Th, 4h, 6s];null;null;b1[r:12,66] Hero[r:6,79] b1[c:13,9] ;b1[c:4,5] Hero[r:0,17] b1[c:4,5] ;b1(34) ;-16;b1[Kh, Ac]10611;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 3s 5d Ac Kh 8h As 9h Jh 7s 3h 9s 5c 2s Js 8c 3d 2c Ah 6h Td Ad 4d Ks Tc 4s 6d 2d 7d 4c 2h 9d Qs Jc Jd 3c 4h 9c 5s 6s Qh 6c 5h 7c 7h Kc 8s Ts];[Qc, Qd, Th, 3s, 5d];null;null;b1[c:12,66] Hero[c:0,27] ;b1[c:14,64] Hero[c:0,17] ;b1(10) ;-4;b1[Qs, Ah]17108;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 2h As 7s 9d 6c 7c 6d 2d 5h 5d 6h Kc 5s 9h 6s Jh Ks 4d 4c 8s Jd Tc Ad Ah 3s 4s 9c Qs Qh 2c Td Js 9s Jc Kh 7h 3h 4h 3d Ac 8h 7d 3c 2s Ts 5c 8c];[Qc, Qd, Th, 2h, As];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[2h, 2d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7d 9c Td Qs 6d 4s Ts Kc Ad Ks Jh 8h Qh 2h 7s Jd Kh 8c 9d Jc 5c As 9s 5h 3h 4c 8s 3s 9h 2c 6c 7h 6s 2d 4d 5d 3c 6h 3d 4h Ac 5s Ah 7c Js 2s Tc];[Qc, Qd, Th, 7d, 9c];null;null;b1[c:13,9] Hero[r:0,27] b1[r:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(26) ;-12;b1[As, Jc]10602;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 9d 5c 3s 2c Jc Jh 9c 6s 8s Td 2h 5s 8h 7d Tc Ac Kc 9h Kh Js 3d 7h 2s 4s Ah 3c 6h 6c 7s 5d As Qh 3h Ks Qs 4d 7c Jd 2d 6d 9s 8c 4h Ts 4c Ad 5h];[Qc, Qd, Th, 9d, 5c];null;null;b1[c:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[f:89,10] ;Hero{6} ;6;b1[7h, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s Ac 2c 5h Qs 7d 4c 5s 9c 2h 4h 3c 6d 6s 5d 2d Td 4d 9d 8s Js 8h Jc 3d 3s Qh 3h Ts 8c 6h 9s Jd 7h 6c 7c 9h Kc Ad 2s 5c Jh As Kh Ks Tc 4s Ah];[Qc, Qd, Th, 7s, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[Ah, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c 4s 8c Jh 7s 8s 7h 3s 2h 6h Js 6s Ah Tc 4c 9h 4d Ks Jc Kc Ad 3h 2s 9d Qs 8h 7c Kh 5h Qh Ac 7d As 6d 9s 9c 2d Jd 5c 3d 5d 4h 6c 2c Ts Td 5s];[Qc, Qd, Th, 3c, 4s];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[6s, 6d]12835;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 6d 2d 7s 9h 5c Ah Ac 4d Ad 2s 9s 4h 8c 7h 7d 8h 8s Jd 5h 3s Kc 4s 6s 5d 9c Qh Kh 6c Js 9d As 5s 3d 2c Jh Td 3c 2h 7c Tc Ts Jc Qs 6h 4c Ks 3h];[Qc, Qd, Th, 6d, 2d];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[c:4,5] ;Hero(14) ;14;b1[9s, Ac]10593;b2;Hero[8d, Kd]25268;b0
 Kd 8d Th Qd Qc] [ 3h 7d 2c 9h Qh 3s Td 9c Ks 2d 9d 3c Ts As 5c 7c Js 8c 5d 6h 2s 6d Jc Ad 4s 4c Ac Kc 8s 8h 6s 5h 4h Tc Ah Jd 3d Jh 5s 6c 9s 7s 2h Kh 4d Qs 7h];[Qc, Qd, Th, 3h, null];null;null;b1[r:13,9] Hero[f:86,13] ;null;{4} ;-4;b1[Jh, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c 9d 6s 5h 5d Qh Qs 6h 4c Ks 9c 7c 3s 4d 3h 6d 2c Kh 9h Td 9s Js 2s Ts Jd 5c 7h As 7d 6c 2d 8h 3d Ad Ah 2h Kc Jh Tc Ac 4s 8s Jc 7s 5s 8c 4h];[Qc, Qd, Th, 3c, 9d];null;null;b1[c:12,66] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[Ts, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts 5c 7c As 3s Jd 9s 3d 7d Ad 2s 6h 8h Jh 4h Qh 4d Js Kh 5h 8s 7h 6s 3c Ac 9d Ks 5s 2h 6c Kc 3h Tc 6d Jc Qs 4c 8c 9c 4s 2c 5d 9h Td Ah 2d 7s];[Qc, Qd, Th, Ts, 5c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[6h, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 9h 2c 5h 2h Qs Kc 4c 8c Ad 9c 4s Ac Ah Jh 3d Ks 2d 6s Tc 6c Kh 5d 7d Td 9s 7s As 4d 8h 8s 5c 2s 9d 6d 7c Ts 3c Qh Jd 6h 5s 3h Jc 7h Js 3s];[Qc, Qd, Th, 4h, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[9c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3d 3c 9c 8s 8c 6s 9h 3s 7d Td Ah Ks 2h 4h 5d Kc 6c 5c Jh Js Ts Qh 2c 4s 4c 3h Jc Tc 2s 6d 6h Kh 5h 7h 5s 9d 8h As 9s Ad Jd 7c Qs Ac 2d 4d 7s];[Qc, Qd, Th, 3d, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[5h, 4d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 9s Td 3c Ks As 9d 6c 3d Ad 9h 4d Ah Kc 9c 2s 8h 2h 4h 7d 5s Jc 7s 6s Ts 4s 3s 2d Qs 4c 3h Js Ac 5h 7c 6h 2c Kh Tc 5c 7h Jh 8s Jd 8c Qh 5d];[Qc, Qd, Th, 6d, 9s];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[Jh, 9d]12869;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Qh 2s 9h 6d Ts 8h Js 4s 9d 5s 4d 7d 3c Td 5d Kc Ac Tc Ah 9s 8c 3d 6c 4c 5h 5c Jh 6s Jc Ks Jd 2h As 7c 7s 6h 2d Ad 9c Kh 4h 2c 3h Qs 8s 7h 3s];[Qc, Qd, Th, Qh, 2s];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[f:89,10] ;Hero{6} ;6;b1[7s, Js];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 3d 6d Qs Ks 8s 6c 7c 7s Jc Kc 9c Td Ah 2s 6h 2h 2c 6s 4s Ad Jd 7d 5d 9d 5h 3h 4h 5s Jh 4c As 2d Js 9h 9s Ts 3s 8h Ac 4d Tc Kh 8c 7h Qh 3c];[Qc, Qd, Th, 5c, 3d];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:14,64] Hero[r:92,7] b1[r:4,5] Hero[f:92,7] ;{12} ;-12;b1[Ah, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s Ts Td 6c 9h Js 7c 9c 5h 8c 2d 7s Kh As 9s 4s Ac 4d 8h 2h 4h 5s 3s Jh Ad 6s 4c Ks 5c Qh 9d Ah 3c 3d 2c Jd 7d 8s Qs 7h Jc 5d 3h Tc 6d Kc 6h];[Qc, Qd, Th, 2s, Ts];null;null;b1[c:12,66] Hero[c:0,27] ;b1[c:14,64] Hero[c:0,17] ;b1(10) ;-4;b1[8c, Tc]28778;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Kc Ad 9d 2s 4d Jh 3c Js Jc 4s Ts Qh Ks 7c Qs 7d 6d 5h As 9c 5c 6c 9s 3s 5d Td 4h 3h 8s 2c Jd 5s 8c 6h 7s Ac 3d Kh 9h 2d 7h 6s 2h 8h Tc 4c Ah];[Qc, Qd, Th, Kc, Ad];null;null;b1[c:13,9] Hero[r:6,79] b1[c:12,66] ;b1[c:4,5] Hero[r:0,17] b1[r:14,64] Hero[c:0,17] ;b1(34) ;-16;b1[2h, Jc]20490;b2;Hero[8d, Kd]13014;b0
 Kd 8d Th Qd Qc] [ 7c 2c 3d 5h 8s 7s 6h 9d 6c 9s 4s Kc Td Jd 2h 5s 7h 3s Kh Jc Ac 6d Tc 9h 2d 3h 3c As 8h Ts 9c 2s 4h 5d 5c 4c 6s Qs 8c Jh Js 7d Ks Qh Ah Ad 4d];[Qc, Qd, Th, 7c, 2c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:14,64] Hero[c:0,17] ;b1(10) ;-4;b1[4c, 8c]24849;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Ts 8h As Jc 3c Ah Ad 7s 7c Kc 5h 4c Qs Qh Js 9h Td 2s 6h 5c Kh 7d 4h 9d 6d 5d Jd 9c 4s 4d 3d 5s 2h 3h 3s 9s 7h Jh 8s 2c Tc 8c Ks 6c 2d 6s Ac];[Qc, Qd, Th, Ts, 8h];null;null;b1[c:12,66] Hero[r:0,27] b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(18) ;-8;b1[7s, As]12882;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 2d 4d Kc 6h 8h 6d 9c 2h Jh 7s 7h Js Tc Qh 6c 2s Qs 3s 7d 3d 8c 5c 3h Ac Jd 2c 4h Ah 5d 4s Kh 3c 8s 9d 6s 9s 7c Td Ks 5h 4c 9h Ad 5s Ts As Jc];[Qc, Qd, Th, 2d, 4d];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{10} ;10;b1[6s, 7s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 3h Jd Tc 4h Ts 6s 6h 8h As 5c 7h 8s 4s Qh Td 8c 9s 3c 7c 6d 2h Kh 3d 2s 5d Ad 9d Qs 5s 9h Js 9c 4d Ah Jh Ac 2d Ks Jc 7d 3s 6c Kc 4c 2c 5h];[Qc, Qd, Th, 7s, 3h];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[6d, 9c]10475;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Js Qh 5c 4c 8s 9d 9c 6d 7c 3s 6s 5s Kh 3c 4d 8c 7h Td 5d Ts 5h Ah 7d 3d 6h 9h 9s 8h Jh 7s 6c Ad Ks As Tc 2h 4s 2d 3h 2s 4h Qs Ac 2c Jc Jd Kc];[Qc, Qd, Th, Js, Qh];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[Ts, Td];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc 2h 9c 9h 8h 3h 8c Qs 5h Ad 5c Ah Qh 5d 9d 6d 4h 2d Jh 4s Jc Td 3c 5s 2s Jd Ac As 9s 4d Tc Ts 6h 3d 4c Kh 6s 7d 6c 7h Ks Js 2c 3s 7s 8s 7c];[Qc, Qd, Th, Kc, 2h];null;null;b1[r:12,66] Hero[r:0,27] b1[c:13,9] ;b1[c:4,5] Hero[c:0,77] ;Hero(14) ;14;b1[4s, Ts]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 6d Kh 3s 8h 4s 3h 2h 6h 6s 2s Tc 5c 8c Jh 9c Ac Js 4d 4c 5d 8s 7d 5s 9d Jc 6c 7s 3c Qs 9h Ks 7c Ad 3d Qh Jd 5h 2c 7h Ah 9s As Td Kc Ts 2d 4h];[Qc, Qd, Th, 6d, Kh];null;null;b1[c:13,9] Hero[r:0,27] b1[c:12,66] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{10} ;10;b1[7s, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s 7h 3h 6d Jd 9d Ts 3s 5s Qh 8c 4h 3c 2s 3d Ac 6s 8h 6h Kh 8s 2h 2c Tc 7d Kc 4d 9h 7s Qs 4c Td Jh 5h 9c Ks 2d Jc 9s 7c Js Ad 5c As 6c 5d Ah];[Qc, Qd, Th, 4s, 7h];null;null;b1[c:12,66] Hero[r:0,27] b1[c:13,9] ;b1[c:4,5] Hero[r:0,17] b1[c:4,5] ;b1(26) ;-12;b1[Tc, Ac]12882;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Jh 7h Ac 2s 6s 9s 9c 8c 3s 6d Td 4h 3d 2c 8s Jc Qh 2h 5s 7d Ad 4d Ks Js Kh 5c 6c 7c 5d 3c 2d 4c As 6h Ah 3h Qs 9h Tc Jd Kc Ts 7s 9d 4s 8h 5h];[Qc, Qd, Th, Jh, null];null;null;b1[c:13,9] Hero[r:0,27] b1[f:77,17] ;null;Hero{6} ;6;b1[3c, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7c 5s Jc 6s 8s Td 3h 6d Ts 7d 4d 3d 4c Qh Ad 5c 9h Qs 5d 7s 9d 8h 2h 4h Ac Jd 5h As Kh 3s 7h 2d Jh 6c 2c 3c 9s 9c 4s 6h 2s Ah 8c Kc Tc Ks Js];[Qc, Qd, Th, 7c, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[Js, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5h 6h 6s Jh Qh Ac Jd 7h Ad 2s 4c 9h 2c 6c 6d 8s 7c Qs Kc 8c 4h 5c Td 4s As 7s 3c 4d 3h 8h 5s Ah 2h 2d Tc 7d Jc 9s Js 9c Ts Kh Ks 3s 9d 5d 3d];[Qc, Qd, Th, 5h, 6h];null;null;b1[c:13,9] Hero[r:6,79] b1[c:13,9] ;b1[c:4,5] Hero[r:0,17] b1[r:4,5] Hero[f:92,7] ;{12} ;-12;b1[9d, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c 8c 5d 3h 2s 3d Ks Qh Jc Kc Jd 6c 2d 5c 4h 7d 4d 7s Jh 7c Ah Ad 9c As Ac 5s 3s 6d Qs 9d 4s 7h 9s 6h 6s Ts Kh 8h 4c Tc 8s 2c 9h 5h 2h Td Js];[Qc, Qd, Th, 3c, 8c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[c:4,5] ;b1(18) ;-8;b1[Qs, 5d]17079;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ Ac 2s Qs Js 5s 8c 4s Ah 2d Kh 3h 2c As 9h 7h 8h 6s Kc 5c 9s 6d Tc Jd 3d 7d 6c 6h 2h 3s Qh Ks Ts 8s 9c 3c 5d 7s Td 4d 7c 4h Ad 5h 9d Jh 4c Jc];[Qc, Qd, Th, Ac, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[6s, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td Qh Ah 7s 5h 5d 6d 9h 6c Js 2c 3h Kc 2d Jd 7d 9c 3d Ad Ks Jh 8s 3c Qs 2s 8c Kh 5s 6h 2h 4c 7h 6s 8h 3s 5c 4h 4d Ac 4s As 9d 7c Tc 9s Ts Jc];[Qc, Qd, Th, Td, Qh];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(9) Hero(1) ;1;b1[4d, 5d]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Th Qd Qc] [ 9c Ah 6s 5d Tc 2h 4c 4h Kc Jc Ts Qh 8c 5c 6h Ad As 5h Jd 7s 8h 3c 9h 3s 6d 3d 2c 2s 7d 9s 9d Js 5s Kh 4d 8s 6c 2d 4s Td Ac 3h 7c Qs 7h Ks Jh];[Qc, Qd, Th, 9c, Ah];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[5c, 6c]10593;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 9c 6h 4h 5c Td 4d 3d Ac Qs 8c 2d Ah 3h Qh 6c 4s Jc 8h 5h 6s 7s Ad 5s 9s 7d 6d Tc 4c Ks 7h Kh 7c Kc 2c As 2s 3c Ts 9h Jd 8s Jh 3s 9d Js 2h 5d];[Qc, Qd, Th, 9c, 6h];null;null;b1[r:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(10) ;10;b1[2d, 3d]10474;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 9h 9s 2s 6c 6s 7c 2d Ah Ts 6d Ac 2c 6h Jh 9c Jc 8s 3d 7s 5s 5d Kh 4h 4d Ks 3c 7d As Qh 2h 4c 5h 3h 9d Kc Ad 5c Qs 8h Jd Tc 7h 4s Js Td 8c 3s];[Qc, Qd, Th, 9h, 9s];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:4,5] Hero[f:92,7] ;{4} ;-4;b1[4h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc 3d 5c 9c 9d 4s Ad 8h 8c 2c Jh 7d 6h 4c 3h 3c Kh 2d 9s Td Ts 5s 4d 6d Qs 9h 8s Tc 5d Js 5h Ah 7s 2s 4h 3s Ks Jd As Ac Qh Jc 7h 6c 7c 2h 6s];[Qc, Qd, Th, Kc, 3d];null;null;b1[r:12,66] Hero[r:0,27] b1[c:13,9] ;b1[c:4,5] Hero[r:0,17] b1[c:4,5] ;Hero(18) ;18;b1[Ts, 6c]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Qs Ac 5d 3h 8h 7d Ks 2s Tc 9c 8s 9d 9h 3s 9s As 6h Td Jc 8c 7c Kh 5s 6s 6c Jh 2d 6d Qh Kc Js 5c 7s Ts 3d 7h 3c 2h Ad 4s Ah 2c 4c 4d Jd 5h 4h];[Qc, Qd, Th, Qs, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[Js, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 7h Ad Jc 2s 7c 2d Jd Ac 3s 6c 5h 7d Tc 6s As 2c Ts 6h Ah 4h 8s 4s Kh 4d Kc Ks 3h 9d 9h 9s Qh 9c 5s 5d Td 8c 4c Js 2h 5c 7s Qs 3c 3d Jh 8h];[Qc, Qd, Th, 6d, 7h];null;null;b1[r:12,66] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{8} ;-8;b1[4c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 4s Tc 7c 3h 3s 6h 8s 7s 7d 4d 3c 6s Kc Td 6c 9d Ac Ts 2h Kh 2d Qs Jd 8c 8h 5d 5s Ks Jh 6d 5c 4c 2c 9h Js Qh 5h 4h 2s Ad 3d Jc 9s 7h Ah 9c];[Qc, Qd, Th, As, 4s];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{6} ;6;b1[As, 2h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 6d 7s 2d 4s 3d 9c 5c Kh Kc 7d Td Jc As 9d Ts 7h 8h 4d 2h 4c 6c 3c 9h Ad 8s 5d Ac Js Jh Qs 5h 2s 5s Ah 3s 7c 2c Qh 6s 3h Ks Jd Tc 8c 6h 9s];[Qc, Qd, Th, 4h, 6d];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[3d, 7d]10463;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 7d 3c Js 9s 2d Ac Kc 6d 6h 8h Kh 7c 7s 5d 3h 5h 2s 2c 3d As Qs 6c 4s Jd Jh Td 4c 8s 9h Jc 9c Tc Ts 4h 5s 5c Qh Ad 2h 4d Ah 3s 9d Ks 6s 7h 8c];[Qc, Qd, Th, 7d, 3c];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(18) ;-8;b1[Qs, Kc]17098;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 9d 4h 9h 5d Js 5s 8s As Jh Ks Ah 9c 5h Ac 2c Kc Qh 9s 4d 3d Jd Ad Tc 7d 2s 2h 5c 4c 3s Jc Td Kh 6h Qs 2d 3c 7c 3h 6d 6s 8h Ts 4s 7h 8c 7s 6c];[Qc, Qd, Th, 9d, 4h];null;null;b1[r:12,66] Hero[r:6,79] b1[c:13,9] ;b1[r:14,64] Hero[f:92,7] ;{12} ;-12;b1[As, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 7s Qs Ts 4c Ah Kc 6c 2h 2d As 3s 3d 9c Jc 3c 6d 7h 5c 2c 5h 5s Ad 7c 3h Jd 6h 8s Js 6s Qh Tc 7d 9d Kh 8h Jh 5d 4d 2s 4s Ks 9s 8c 4h Ac Td];[Qc, Qd, Th, 9h, 7s];null;null;b1[r:12,66] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{8} ;-8;b1[8h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h Kc Jh 6s Js 6d 5h 3d Qh 9c 9d Ad 8s Ts 7s 5s 2d Ac 9s 5c 8c 5d Ah 8h 7h Jd 4c 4h Td 7d 3s 4d 2c 9h As Kh Tc 3c 3h 4s Jc 7c 6c Qs 2s Ks 6h];[Qc, Qd, Th, 2h, Kc];null;null;b1[c:13,9] Hero[r:6,79] b1[c:13,9] ;b1[r:14,64] Hero[c:0,17] ;b1(26) ;-12;b1[Kh, Jd]13013;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Jd 6c 7s Jc 9d Ks 4s 5h 6d 5d 3d Qh Js 5s Ac Tc Ah 6s 9c 2d 9h 3c 4c Td Kh 2s 8c 8h 8s Kc 4d 7c Ts 2c 6h Ad 7d Jh Qs 3h 4h 3s As 7h 5c 9s 2h];[Qc, Qd, Th, Jd, 6c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:14,64] Hero[c:0,17] ;b1(10) ;-4;b1[5d, Ad]10602;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 3h 6s 8h 2d 6c 3s 5d 4d Jh Ts 6h 9d 4c Jd 7c 5h 3c 4s 3d Jc 5s Js Ks Td 2h Qh Kc Ad Kh 4h Tc Qs 9c 5c 8s 7d 8c 9s 6d Ac 7s As 7h 2s 2c 9h Ah];[Qc, Qd, Th, 3h, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[6s, Ts];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9s 6c Ks Ah Jd Ts 9c 2h 3s 7c 3c 6d 9d Ac 2s 3h 5d Td 6h 6s Js 7s Jh Kh 4s 9h Kc Qs Qh 2c 4c 8c 2d 7d 4d 7h 5c 3d Ad 5s Jc As Tc 4h 5h 8s 8h];[Qc, Qd, Th, 9s, 6c];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(18) ;-8;b1[4s, 4h]12813;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Jd 9h 3d Ts Ac 3h Jh 6s Ah 2s Js 2c 5h 2d 3c 7c 5c Tc 5d Kc Ad 4d 8h 7h Kh 9c 2h 5s 8c Jc 3s 4h 6c Qs 4c As Qh 4s Ks 9s 6h 6d 7s 9d 7d Td 8s];[Qc, Qd, Th, Jd, 9h];null;null;b1[r:12,66] Hero[r:0,27] b1[c:13,9] ;b1[c:4,5] Hero[r:0,77] b1[c:4,5] ;Hero(18) ;18;b1[Jh, Ad]12893;b2;Hero[8d, Kd]20489;b0
 Kd 8d Th Qd Qc] [ Ts Jc Js Ac 9c Td 9h 6h 2h Qh 5c 2d Ah 3s Kh 4h 8c 6d Jh 4d 6s 4s Ks 3h 5s 2s 3d 7h Ad Kc 2c 9d 8h 4c 9s 5h 6c Jd 7d 5d Tc As 7c 7s 8s 3c Qs];[Qc, Qd, Th, Ts, null];null;null;b1[r:13,9] Hero[f:86,13] ;null;{4} ;-4;b1[4s, 5h];b2;Hero[8d, Kd];b0
