 Kd 8d Qs Th Qd Qc] [ 9s 5s Td Js 3h Jh 7c 9h 9c 7h 6d 7s 6s 2d Jc 8h 5d 4d 6c 6h Kh 4h 3s 3c 2s As Qh 8s 5h Tc 3d 4c Ts 7d 2c Jd 9d Ah 4s Ks Ad Ac 5c 2h 8c Kc];[Qc, Qd, Th, Qs, 9s];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[9s, Js]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5s 9h 6h Qh 7d 7h 8s Td 8h Jc 8c 2c 4c Kh 5c 5h 9c 3d 6c 9d 3c 3h Tc 2s Jh As 5d 2h 2d Ts 7c 6d 6s 4d Kc 4s Ac 4h Ad 3s Ah 9s Jd Js Ks 7s];[Qc, Qd, Th, Qs, 5s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ah, Ad]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7d 9c As 8s Qh 6c Td 9s 5s 4c 3s 3h 8c 3d 4s 5c 6d 2c 9h Ac 6h Jh 6s 7h Jc 5h 9d Tc 4h Ts 8h Js Kh 2d 5d 7s 3c 2h 7c Jd Ah Ks Ad 2s 4d Kc];[Qc, Qd, Th, Qs, 7d];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[Qh, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Jc 4c 5d Jh Kc 6d Ts 2s Tc 5s 5h Js Ks 8h 3h 9h 9s 7d 3c 8c 5c Ad 9d 9c 7h 7c 8s Td 7s 4d 3d As Qh Kh 6c 4h Jd 6s 2c 2d 6h 2h 3s Ah 4s Ac];[Qc, Qd, Th, Qs, Jc];null;null;null;b1[r:2,3] Hero[f:96,4] ;{10} ;-10;b1[Kc, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3c 6c Jd Ah 2h 2c 8h Kc 9d Ts 6d Kh 9h 7d 7h 6h 4h 7c Td 3d 2d 5c Tc As 5h 4s Jc Ad 8s 9c 8c 4c Qh 5s 4d Jh 5d 7s Js 3s 6s 9s 3h Ac Ks 2s];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Kh, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3d 2h Qh Ad 6h 9d Ah 7h 7d Jh 8h Ks 4d 6d 6c Js 5c 7c Kh Td 5s Ts 6s 9c 2d 3s 5d 9s Jd 8c 3h 9h 2c As 4s 4h 5h 8s 7s 2s 3c 4c Jc Tc Kc Ac];[Qc, Qd, Th, Qs, 3d];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[Ks, Jc]17099;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5h As 2d 6h Tc Td 6c 4h 4d Qh 9h Js 7c 8h 3d 7d 2c Ac 9d Ks 2h Jh 5d Ad Kc 8c 2s 3h 9s 7s Jd 5c 3s 5s Ah 3c 6d 8s Ts Kh 9c Jc 4s 4c 6s 7h];[Qc, Qd, Th, Qs, 5h];null;null;null;b1[c:94,5] Hero[c:0,9] ;Hero(12) ;12;b1[Jh, 7d]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2s 6c 3c 8s 3h 4c 2c As 8h 9d 7d 5c 4s 5s Ac 3s Ks Tc 7h Kh Jh 4d Ad 6s 2h 5d Ts Jd 7s 9h Js 5h 2d Kc Ah 7c 4h 6h 3d 9c 6d 9s Qh Jc Td 8c];[Qc, Qd, Th, Qs, 2s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h 5h 8c Jh 3h 4d 6s 7s 2c 7d 8s 5s 6c Qh 5c Kc 2d 6h 4s Tc 9c As Kh 3c Td 2s 4c Ah 9d Ks 9h 7c Js Ad 2h Ts 7h 5d 9s Ac Jc 3s 3d 4h 6d Jd];[Qc, Qd, Th, Qs, 8h];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(30) ;-14;b1[Jh, Jc]28802;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 5d Ah 7h 3d Td 6s As 8s Kh Ts Ad 6d 2c Tc 2s Jc Ac Jd 4h Jh 5h 9c 7c 8h 4c 9s 9h 4d 2h 7d Ks 6c 4s 5s Js 8c 9d 6h 3s 7s 3h 3c Qh 5c Kc 2d];[Qc, Qd, Th, Qs, 5d];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(30) ;-14;b1[9c, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6s 6d 8h 8s 5d Jh Jd Ad Qh 3d 8c 9d 5c 4c 7s Tc 6h Kh Kc 9c Ac Ks Ts 2d Js 7h 4d 4h 2c 9s Td 5s 7c 4s 2h 7d 3s Jc 9h Ah 3h 6c 2s 3c As 5h];[Qc, Qd, Th, Qs, 6s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Ad]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h 2d 2h 5h 9d Qh 7s 6c 8c 5d Ah 3s Ks 9h 3c 9s 4h 2s Kc Ts Jd 4c 6d Js Jh As 5s 6h 7h 9c 5c 7c 3d Tc Jc 6s 4s Td Ac 7d Ad Kh 4d 8s 2c 3h];[Qc, Qd, Th, Qs, 8h];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(30) ;-14;b1[Td, Tc]28801;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 9c 9d 9h 4c 2c 5c 7c Ad Ac 6d 8h As Jh 5d 5h 2d 6c 2h Ks 4h Jd Kh 3c 3s Kc Jc 9s 2s Tc Ts 7s 3h 4s 6s 7d Js Td 5s 3d 6h Ah 8c 7h 4d Qh 8s];[Qc, Qd, Th, Qs, 9c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[9s, 9h]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4d 2s As 3h 2c Qh 7s 7h Ad 9s 9d 4s 4c 6s 3s 5d 9c 9h Tc 3c 5h Ks 4h 6c Js 8h Td 5s Jh 3d 6d Jd 5c 8s Jc Ac 2d Ah 2h 6h Kh 7c 7d Kc 8c Ts];[Qc, Qd, Th, Qs, 4d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ts, 8h]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4h Tc 7c Td 9c 3h 4c 7s 6c 8h 3c 3d 6d Jc 8s 2s Ks Jd 4s 2d 4d Js 8c As 7h 9s 3s Kh Jh Ts 2h 5h 5s Qh Ac 6h 9d 7d 5c Kc 9h Ah 2c 6s Ad 5d];[Qc, Qd, Th, Qs, 4h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[9s, 9c]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Js 9h Ts 6h 6d 7c 2c Td As 4c 3h 4d 2s Kc Ac 5s 5h 7h Jh 2h 9s 6c 3s 4s 8c 7s Ks 8s 8h 7d Ah 5d Tc Ad 3c Kh 6s 3d 4h 9d Qh 9c Jc Jd 5c 2d];[Qc, Qd, Th, Qs, Js];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[9d, Tc]28801;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 5c 5s 5h Jh 6s 4c 4s 2h Tc Ts 6d 7c 3d Ad 9c Qh As Js 6c 2s 7h 7s 3h 4h Td 9h Jc 8c 8h 9s Kc Ks Kh 3c 8s Jd 2d 7d Ac 3s 6h 5d Ah 9d 4d 2c];[Qc, Qd, Th, Qs, 5c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[2s, Ts]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h Td Js 6h 7c Jc 2h 7s Kh As 6d 4d Qh Ah 5s 4c 5c 8s Ad 2c Ac 6c 3c 2s 9c 3s 5h 2d Tc 3d Jh Kc 9d 4h 9s Ks Jd 6s 7h Ts 9h 8h 7d 8c 5d 4s];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[8s, Ah]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8s 4s Ac 2c 7c 2d 7s 3h 3d Kh Jd 2s Qh 6c 9s Ah 3s 5h Js Ks 7h 7d 8c 4c Td 6s Ts 5d Ad 5s 9h 8h 6d 5c 9d Tc As 2h 4h 9c Kc 3c Jc 6h Jh 4d];[Qc, Qd, Th, Qs, 8s];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(30) ;-14;b1[9h, Tc]28801;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 5c 5s 9c 4c Kh 3s 4s Jc Td 8c Jd Tc 3h Js 7h 6h Ks 2d 7c Kc 7s 5h 9d 9s 2c Ad 2h 5d Ts 2s 4h 8h 6s 8s As 6c Jh 6d Ah 4d 9h 7d Qh 3c 3d Ac];[Qc, Qd, Th, Qs, 5c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Kh, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 9d 4h 8h 8s 6s 8c Ac 3h Ts Ks 5h 4d 2d 7h Jd 6d Jh 3s 9h Td 4s Ad 7s 3d 2c 5d Qh 7d 4c 7c 5s Js Tc 5c 2h 2s Jc 3c Kc 9c As 9s 6h Ah 6c Kh];[Qc, Qd, Th, Qs, 9d];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[5s, Ad]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6c Tc 6s 4h Qh Jc 8h 4s Jd 9d 3d 7d Ks 3c 9s Kc 9h 6h 4d 3s 7c 7h 9c 2c 5h 8c 5s Kh 8s 2s As 7s 3h Ac Ts Jh 5d 2d 2h Ad 6d Ah Js 4c 5c Td];[Qc, Qd, Th, Qs, 6c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Kh]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3s Jc Ad 7d Ts 8c 3h Jd 9d Kh 5d 4s Js 7h 2c 2h 8s 6d 3c Tc 7c 7s 6h 9h 2s Kc 3d 5c 9s 5h Ah Ac 9c Ks 4c As Jh 4d 8h 2d 4h Qh Td 6s 5s 6c];[Qc, Qd, Th, Qs, 3s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Td, Ad]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6s 7d Ks Jc 4s 5s Td 9h 3s 6c Js 8s 9s 8h 9d 3c 7c Ac 4h 5d 7s 4c 2h 2s 2d Kh 6h Jd 7h Ts 5c Kc Ad As 6d Jh Tc Ah 5h 9c Qh 2c 4d 3h 3d 8c];[Qc, Qd, Th, Qs, 6s];null;null;null;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(30) ;-14;b1[4s, 4h]28795;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4c 4h 5h 7h 3h 4s 8h Ks 9s 8c Td 6c 9h Jc 5s 2h Ac 9c 4d Ad Qh Tc 7s 6s Kc 8s Js 3c 7d 2s 7c As Kh Ah Jh 6d 3d 6h 5c 2c 5d 2d Ts 3s 9d Jd];[Qc, Qd, Th, Qs, 4c];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[8c, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4c Kh 5d 6c As Ks 4s 7s Jd 5s 9s 6s 5h Js 8c Kc Td 7d 4h 6d 2h Ah Tc Qh 7h Jh 6h 3h 2d 3c 2c 8h 3d 3s 9d 7c 4d 5c 9h 2s 8s Ts Ad 9c Ac Jc];[Qc, Qd, Th, Qs, 4c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2c 5h Ac Td 5c 7s Jh 3d 2d 9c 4d 8s Jd Ah Js 3h 9d 9s 4s 6s 6d 6h Ts Kh 7c As Tc 8c 4h 7h 5d 7d 2s 3s 4c Qh Kc 8h 6c Ks 5s Jc 9h Ad 2h 3c];[Qc, Qd, Th, Qs, 2c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[8h, Ac]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 9d 3c 5c 5d 9h Qh As 6s Ks 9s 6c Ad 7d Js Kh 3h 4d 3s Ah 6d Jd 7c Tc 4c 2s 2c 4h 8c 3d 8h Ac 9c 2h Ts Jc Td 7s Jh 4s Kc 5s 5h 2d 7h 6h 8s];[Qc, Qd, Th, Qs, 9d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ad, Jc]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2c 8c 7c Js 6c Jc Ad Ks Tc Td Jd 6d 7s 6h Ts 3s 9d 5h 9c Jh 9s As 9h 2d 4c 5c 3h 3d 2s Qh 5s 7h 3c Ac Kh 4s 7d Ah 5d 4d 2h Kc 8h 4h 8s 6s];[Qc, Qd, Th, Qs, 2c];null;null;null;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(30) ;-14;b1[Ah, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ad Ks 2c Ac 5h 4s 4c 9h 6d As 9s Kh Td Qh Jh 6s 4d 9d 8s 2h 5s Tc Ah 7d 8h 9c 7c Kc 3h Jd 3s 7s 2d Js 4h 6c 3c 2s Jc 5d Ts 7h 8c 6h 5c 3d];[Qc, Qd, Th, Qs, Ad];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[7c, Tc]28801;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 6c 2c 3d Qh 7d 8s 9c 7c 5c 4h 7s 2h Ad As 9h 8c Ac Ah Kc 3s 4d 4c 6s Tc 6h 6d Jh 2s Jd Ks 8h 3h 7h 9d 2d Ts 5d 3c 9s Js Td Jc 5h 4s 5s Kh];[Qc, Qd, Th, Qs, 6c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Kc 2s Kh 9s 7s 9c 4s As 8h Jc 3h 6s 3s Jd 7c 5c Ac 5h Js Ts Qh 8c Ah 4h 6d 6h Jh 4d 7h 2c 4c 3d 3c 9h 8s 7d Tc 6c 2h 5d 5s Ad 2d Ks 9d Td];[Qc, Qd, Th, Qs, Kc];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(16) ;16;b1[8c, Tc]28801;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 3c Ks 9s 4c Ah 7d 3h Tc Ac 9c 5c 7c Ad 6h 6d Jh 2d 7s 4h 2c 2s 5d 9d 3d 4s 5s Kh 6c 2h 4d 5h 9h As Jd Jc Td Qh Js 7h 8h 8c Ts 6s 3s Kc 8s];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Kc, Ac]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3s 9s 7d 4c 4d 3d 2s 5c 9c As 9h Kh Jd Ts 6c 6s 6h 8h Ac 4s 8c 5h Js 4h 7h 9d 3c 2d 3h Tc 2c 6d 5s 5d Kc 2h Jc Td Ah 8s Qh 7c Jh 7s Ks Ad];[Qc, Qd, Th, Qs, 3s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ts, 9h]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Jc Td 4s Qh 3h Ts 7h 7d 2d 4h Kc 6d 9d Ah 5s Tc 6h Jh Js 3c Ks 8h 6c As 5c 7c 9c 3s 2c Ac 2h 3d Ad 4d 8s 6s 7s 8c 9s 5h Kh 2s 5d 4c Jd 9h];[Qc, Qd, Th, Qs, Jc];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Js, 9c]28802;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ Jh Kc Td Ts 5s Jd 8s 9c Js As 6c 7d 6s 3s 7c 3c 9s 4d Ah Kh 4c 6d 6h 2c 7h 5c Ad 5h Tc 4h 2s 3h 9h Ac Ks 5d 2h Jc 3d 8h 2d 7s 8c 4s Qh 9d];[Qc, Qd, Th, Qs, Jh];null;null;null;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(30) ;-14;b1[Js, Ah]28802;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 5s 4s 4c 3d 2s Js 7h Ks 8h Ac 7s Ts 7d 9c Td 2c Jd 9s 8s Qh 3c Ah Jh 3h Tc 4d 2h 9d 2d 7c 6c As 5c 6s 6h 9h 8c 5h Kc Ad 6d Jc Kh 4h 3s 5d];[Qc, Qd, Th, Qs, 5s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Td, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7c Jc 3s 9d 4c Td 5d 8h 2s 7d Ad Ac 6s 2h 3d 7s Js 2d 8s 5s 4s 4h Ks 5c 8c 7h Tc 3c 3h Jd 5h 6h Kc Jh Qh Kh 6c Ts 4d 2c 6d 9s Ah 9h As 9c];[Qc, Qd, Th, Qs, 7c];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[Jh, Kc]17099;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6h 9s 2c 7d 2s 3c 2d Td 3s Jc 6s 7h 6c Ks 7s 6d 5s As Ts Kc Jh 8c 3d Jd 4c Kh Ah 3h 4h Ac Js 5d 4d 5c 8s Tc 4s 5h 9h Qh 8h 9d 7c Ad 9c 2h];[Qc, Qd, Th, Qs, 6h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[4d, 4c]28795;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h Ac 2s 4d Kc 4s Kh 4h 7d 9c 4c As Ks 5d 3d Ad Jh 9h 7c 3c Ah 6d Jd Tc 5c 5h 6c 8h 2h 6s 5s Js 2c Qh 8s 8c 7h Ts 6h Td Jc 9d 7s 3s 9s 2d];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[c:94,5] Hero[c:0,9] ;Hero(12) ;12;b1[8s, 9c]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ac 3d 9d 4s Jc 6h Jd 4d 7c Kh 4h 2s 2d Ks 5h 3s 5s 2h Qh Ad Td 3h 8h 5d Tc 5c 8c As 7d 6s Ah 7s 3c 8s 2c Ts 6c 9h 9s Jh 7h 6d Kc Js 9c 4c];[Qc, Qd, Th, Qs, Ac];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[6d, Ac]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Tc 3d 4s 4d 3h 4h Ad 7d Kc As Jd 9c Ts 7h 3c 9d 6h Jh 5s Td 3s 6d 7s 6c Js 9s 2h 2c Ah 8h Jc 2d 5d Kh 2s 8s Ac 5c 5h Ks 9h 6s 8c 4c Qh 7c];[Qc, Qd, Th, Qs, Tc];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(11) Hero(1) ;1;b1[7d, 9c]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ 9h As 5h 4c Ah 6c Jh Kh Qh 7d Js 2h 6s 6d 5c 3d 8c 3h 7c 4s 9d 9s 2c 5s 3s 5d 4d 8s 2d Ad Jd 7s Td Ac 8h Kc Ts 6h 3c Ks Jc Tc 4h 7h 2s 9c];[Qc, Qd, Th, Qs, 9h];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[5h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7c Qh 8c Jc 9d 7h Kh Ts Jd 7d 9s 6d 4s 4d Td 4h 5c 5h Js 5d 3h Kc 3s 9h Ks 5s 9c 3d 4c 3c Ac 2h Ah 8h 6c Jh 8s 6h 2c 2d 6s Tc Ad As 7s 2s];[Qc, Qd, Th, Qs, 7c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Ac]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2d 2h 3s 7h 4d 6c Qh 2s Jc 3h 5c 9c 3c 8s Ah Ac 4s 4c Td Jh 8h Jd 7d 6h Kh 9s 2c Ad 3d As 6d 9d 5s 6s Ts 7c 5d Tc 9h 4h 5h Js Kc 7s 8c Ks];[Qc, Qd, Th, Qs, 2d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ts, 9d]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h Qh Ac 2d Kc Jc 9c 7d 3d 7s 2s 5h Kh 3s 3c 6s Jd Ks 7c 9d 5c Jh 5s 9s 6d Td 5d 8s 9h Ad 4h 3h 6h 8c 7h Tc 4c 2h As Js Ah 6c Ts 2c 4d 4s];[Qc, Qd, Th, Qs, 8h];null;null;null;b1[r:8,78] Hero[c:0,9] ;b1(30) ;-14;b1[Jh, Qh]32898;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ Kc 2s 6s 4d 7h 9c Tc 8h 7d 6c 6h Qh 2d 3c 8c Td 5c 7c Ah 3s 3d Jd 4h 3h 2h 9d Js 4c Ad 5s 9s 2c Ks Ts 9h Jc 6d 5d Jh 7s 5h 8s Ac 4s Kh As];[Qc, Qd, Th, Qs, Kc];null;null;null;b1[r:2,3] Hero[c:0,9] ;Hero(16) ;16;b1[Tc, Jc]28801;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 2s Js 6c Kc 5h As Tc 2d 7c 6s 8s 5s 8c 6h 9s 4d 7h Td Ad 9d 4c Jc 5c 9h 3h 6d 4s 2c Ts 3d Kh Jd 5d Ks 9c 2h Jh Ac 8h Qh Ah 7s 7d 4h 3c 3s];[Qc, Qd, Th, Qs, 2s];null;null;null;b1[c:8,78] Hero[c:0,9] ;b1(22) ;-10;b1[Qh, 5c]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5s As Ac 9h 9d 5c 4d 2c Ts 7c Ah 2h 2d Kc 7s 5h Td 3s Ks 7d Jd Jc Kh 4h 9c 7h 6s 8s 6d 6h 6c 4c 3c 2s 8h 5d Tc 3h Qh Ad 8c 3d Js 9s Jh 4s];[Qc, Qd, Th, Qs, 5s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ah, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h Ad 5s 3d Td Qh 2h Ts Tc 5c 3c Kh 3s 2d 7h Kc Jc 4s 6c 9c Ac 2c 2s Jh 4c Js 4h Jd Ks 5h 6s 8s 6d 5d 7c 4d 7s 8h As Ah 6h 9s 7d 8c 9h 9d];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[c:94,5] Hero[c:0,9] ;Hero(12) ;12;b1[9h, Jd]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2c 5d Jc Jh 9c 5h 4s 9s 3h 8h 4c 8c Ad Qh Ah 3c 5s 2h 4d 6h 7d 7s 2d Jd 6s 2s 3s As Ks Js Ac Kc 6d Kh 7h 7c 9h 8s 4h 6c 9d 5c Tc 3d Ts Td];[Qc, Qd, Th, Qs, 2c];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[Ks, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Jd 2s Ks 5d As 2d Js Jh 4s 9h 8s 7c 2c 4d Ts 4h 9d Qh 8c 3c 9s 7s 4c Ad 9c 5s Kc 5h Kh 3s 6s 6h 5c Jc 3d 3h Ac 8h 2h 6d 6c Ah 7d 7h Td Tc];[Qc, Qd, Th, Qs, Jd];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Kh]20490;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 5c Ad 9c 9h 4s 8c Td Jd 9s Ks 8s Kc Ac Jc 4h 3c As 6h Qh 8h 7d 6d Ts 5d 2s 5s Kh 2d 6c 2h 5h 7c Jh 7s 3d 2c 7h 3s Js Ah Tc 9d 3h 4c 4d 6s];[Qc, Qd, Th, Qs, 5c];null;null;null;b1[c:94,5] Hero[c:0,9] ;Hero(12) ;12;b1[8s, 9h]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5d 3h 8c 3d 4h 7h Ts 4s As Td Ad Jd 5c 4d 6c Ks 2s 4c 9s Tc 5h Kh 9c Kc 7d 6s 6d 6h 9d 8s Jh 2d Ac Js 5s Jc 9h 2h 3c 3s Ah 2c 7s 7c 8h Qh];[Qc, Qd, Th, Qs, 5d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ts, 6h]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 9h 2d 6c 8s Ts 4c Kc 5h 8h 2s 2c 7s 4h 3d 6s 6h As Kh 5s Ad 7c 2h 5c 8c Jh Ks Jc Jd 6d 9c Tc Ac 3s 9d Js 5d Qh 7d Ah 7h 3h 3c 4s 4d Td 9s];[Qc, Qd, Th, Qs, 9h];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[8h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3h 7h Ac 3s 9d As 6h 4c 8c 9h Ks 4d Jd Kc Jc 3c 6d 3d Ah 7s 2d 7d 7c Ad Ts 6c Tc 2s 5s Jh Kh Qh 2c 9c Td 6s 5d 5h 9s 5c 2h Js 4s 8s 4h 8h];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ks, Kc]28803;b2;Hero[8d, Kd]17098;b0
