 Kd 8d Qs Th Qd Qc] [ Ks Td 2s 2h Qh 3s 8c 7s 9c Jd Ad As 6d 6c 4h Kh 8s Tc 9h Jc Js 9d Ts 6h 3h 6s 5c 3c 9s 5s 7h Jh 2c 4s 7c 5d 3d 8h Ac 2d 5h Kc 4c 4d Ah 7d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Ah, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7d 6s 9h Jc Ac Ts 3s 9d Kc Tc 6h 5h Ks 6c 8s 5d Qh 8h Jh 5c 5s Js 4s Ad Ah 4h 8c Td 4d 2h 2d 2s 3d Jd As 9c 4c Kh 9s 7s 3h 7c 6d 7h 3c 2c];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[As, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 6d 6s Ks 6h 9d 4h 2d Jc 4s 2c 9s 9c Kc 5c Tc 3c 2s 8h Ts 7d Td 7s 8c 3s 7c Ac 7h 8s Js 3d Ah 5s 5d Jd Jh 5h 2h 6c As 3h Kh 4d Ad 4c 9h Qh];[Qc, Qd, Th, Qs, null];null;null;b1[f:8,5] ;null;Hero{12} ;12;b1[Tc, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3h 6h Js As 6d 7d 3s 4c Jh 5h 9s 2d 8c 9c 4h 8s 9h 6c 7c 4s Ks Ts Td Kh 5c 5s 4d Qh 8h 2c Jd 7s 6s 9d Jc Ac Ah Kc 2s 2h 5d Tc 3d 3c 7h Ad];[Qc, Qd, Th, Qs, 3h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[Ts, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5c Ts 4d Js 6h Ks 9d 7c 9c 3c 8s Jc 5s 8c Jh Kc 4h 2s 3d Tc Ah 3h As 2d Kh 7s 2h 9s 8h 2c Qh 4s 6c 7h Ac 9h 6d 6s Ad 3s 7d 4c 5h Td 5d Jd];[Qc, Qd, Th, Qs, 5c];null;null;b1[r:7,80] Hero[r:3,88] b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(54) ;-26;b1[6h, Qh]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2h 3h 5h 9h 5d Kh 8s Ac Td Js 2d 8c 6s 9d 3c 6d 2c 5s 6c Ks 4c Ah Jc Qh Kc Jh 4d 3s Jd 7d 7s 9c 3d 7h 4h 8h Ts 9s 4s Tc 5c Ad 2s 7c As 6h];[Qc, Qd, Th, Qs, 2h];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(38) ;-18;b1[Ts, Ks]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ks 6c Jc Tc Qh 2h 3d Ac 3s 5d 5s 4c 7d Td 2c 6d Ts 2s 6h 4h 7h 9s 4d As Jh 6s 5h 3h Jd Js 5c Ah 7c 8c 8h Kc 9c 8s 7s Ad 2d 9d Kh 3c 9h 4s];[Qc, Qd, Th, Qs, Ks];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(24) ;24;b1[5s, As]17110;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ Jh 9c 7d Ad Td 7c 3s 4h 5s Jc Kh 5c 8h As Js 4d Tc 6s 9h 7s 9s 3c 9d Qh 4c 2d 5d Ts 8s 2h Kc 6d 8c 5h Ks 4s Ac 2c Ah Jd 6h 6c 2s 3d 7h 3h];[Qc, Qd, Th, Qs, Jh];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(38) ;-18;b1[Ts, 9h]28801;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ Ts 6c 8c 4c 7c 2s 2h 5c 7h 7d 6s Ah 5h 2d Ks 3d 4h 3s 5s 9s 7s Td Qh Jh 5d 9d 8s 4s Js Kc 8h As 4d 3h 6d Tc 9h Ad Ac Jd 9c Jc 6h 2c 3c Kh];[Qc, Qd, Th, Qs, Ts];null;null;b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(38) ;-18;b1[Ah, Ac]28804;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ Qh 3c 2d Jd 7c Kc 5h 9h 7h Js 8s 3s 2h 4h 7s Jh 2c Tc 6d 4s 6s Ts 4d 9s 5c 8h 7d As 2s Jc 5d 3h Ad 9c 3d 6c Ac 5s 8c 4c 6h Ah Td 9d Ks Kh];[Qc, Qd, Th, Qs, Qh];null;null;b1[r:87,9] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(20) ;20;b1[8s, 9c]32897;b2;Hero[8d, Kd]32899;b0
 Kd 8d Qs Th Qd Qc] [ 4c 9s 4s Js Ah 5c 6c 4h 8s Jh Qh 7s 2s 7d 9c 3d Tc Ad 5d 5h 3s 3c 9h 7c 4d 8h 3h 5s Kh 2d Ks 9d 2h 8c As 6h 7h Jc Ac 6s Kc Ts 2c 6d Td Jd];[Qc, Qd, Th, Qs, 4c];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Ts, Jh]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4h Kh 5h 2s Ks As 3h 2d 6c 6d Td 2h 9h 5s 2c 8h 9s 7s 3s 4c 9d 6s 7d 4s 4d 8s 7h Ts 9c Jh 5d Jd Js 3d Jc Qh Ad 8c Kc 3c Ac 5c 6h Ah 7c Tc];[Qc, Qd, Th, Qs, 4h];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(46) ;-22;b1[Qh, Jd]32898;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4c 7d Tc As 3d Kc 9c 3c Td 7h 6d 9d Kh 7s 5s Ts 5c 7c Jh 5d Jc 8h Ah 2c 9h 2s 2d 2h 9s 4s Ad 6h 3h 6c Jd 8s 4d 3s Ac 6s 5h Ks 4h Qh Js 8c];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8c, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Jd 2s 9c 4s Kh 3c 4c 2c 3s 9s Ac Js 7c Ah 8s 3d 7d Ad 5d 6c 8h 9d 5c 3h 5s Jh 2h Qh 6h Ts Tc 7s 6s Kc As Td 6d 8c 4d Jc 4h 7h 5h 2d Ks 9h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8c, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Js 2d Ad 7d 3s Jd 8c 5s Jc 5h 6h 5d Kh 9s 8s 4h 9h 2s 3d Kc 7s 7h As 3h 5c 4s 6c Jh 2c 8h 2h Td 4d 9c 4c 7c Ts Ks Tc Qh 3c Ah 6d Ac 9d 6s];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[9s, As];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 2c 2h 4c 8c 5h 2s 6s 8s 7c Ac Jc 5s 9d Jd Tc Ah Ks 9c Td 9s 7d Js 7h 7s Ts As 4d 2d 3h 8h 4s 9h Kh 4h 3d 3c 6h Jh 5c Qh 3s 6c 6d 5d Kc Ad];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[As, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5d 6s 9s Ad 9c 8c 3d Ks 3c Kc Ac 2c As 7s 7h 7c 4d 7d 8s Tc Jh 2d 3h 9h Ah 8h 4h 5s Kh 6d 9d 6c Qh Jc Td 5c 5h 4c Ts 4s 2h 3s 2s 6h Js Jd];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[As, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7s 7h Js 3c 4s 2h 4c 9h Qh 9d 3h 8c 4h Ts 3d Tc 8s Jh Ac 5d 6h As 6s 5c Kh 2c Ah 6d 8h Td 2s 4d 6c 5s 9s 3s 7d Ad 7c 9c Kc 2d Ks Jd Jc 5h];[Qc, Qd, Th, Qs, 7s];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[9h, Td];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3s Ah 4h 6d 7c 9h Ts 5s Ad Jd 8h 8c 7h Kc 7s Kh 4d 6h 7d 3c 3d 6s 5h Jh 2d 4c 5d 5c Td Tc 2s As 9s 2c 3h 6c 2h Jc Qh 9c Ac 4s 9d Ks Js 8s];[Qc, Qd, Th, Qs, 3s];null;null;b1[c:8,5] ;b1[c:8,78] Hero[c:0,9] ;b1(30) ;-14;b1[Td, Jd]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ As Tc 8c 3s 9h 9s 4d 3d 6c 9c 2d 5s 6s Ac 7c Td 5d Ah 8h 6h 7s 7h Ts 3c Js Jd Jh 2c 4c 2s Kh Ad 6d 4h 8s 9d 3h 5c Ks 5h Kc 4s 7d Qh 2h Jc];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[As, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Ac Ts 9h 2c 2d Tc 4c 6c 5h 2s 4s 3c 3s 7s 6h Jd 4d Ks Jc 2h 4h 3h As 6d Jh Qh 9s Ah 8s 7h 6s 3d 7c Ad 8h 8c Js 5s 5d 5c 9c 7d Td 9d Kc Kh];[Qc, Qd, Th, Qs, Ac];null;null;b1[r:8,5] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(46) ;-22;b1[6s, Td]28801;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Ad 9s 7d Ah 9d 3c 2c Kc Td Jh Ts 4s Ks 5s 5d 7c As Qh 6d 3h Jd Ac 6c 8c 7h 8s 6h 9h 2s 5h 4d 4c 3s 3d 6s Jc Js 4h 2d Kh Tc 2h 8h 5c 9c 7s];[Qc, Qd, Th, Qs, Ad];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(46) ;-22;b1[As, Ah]28827;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Kh 7s 8c Jc 9h 7d Ks 9d 6d 3d 5h 5s 7c Ac Qh 8s 9s 6c Js 9c 2d 6h 8h Td Kc 5c 2h 3h Ad Ah 6s 4c Ts 4s Jd Tc 2s 3c 7h 2c As 3s 4h 4d 5d Jh];[Qc, Qd, Th, Qs, Kh];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(23) Hero(1) ;1;b1[Ks, Ad]28803;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 2d 9c 9d Ad As 3h Tc 2c 4d Kc 7d 5s 6d 5c Jd 6h Ts 7h 8s 6c 3d 4h Ac 7c Ah Ks 9s 3c 7s Jc 8c Jh 4s Js 9h 5h 3s 6s 2s 5d Td Kh 2h 4c Qh 8h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Js, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 8h 5c 4c 5h Tc 3d 2h 7s 9d 7h Ad As Kh 4h 2s Ac 6s Jh Qh 7d 3s 9c Js Ts 8s 2d Jd Jc 5s 5d Ks 4s 6h 9s 3c 7c Td 6d 2c 3h 4d 9h Ah 6c 8c Kc];[Qc, Qd, Th, Qs, 8h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(19) Hero(1) ;1;b1[8s, 8c]28799;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 3h 6h 6s 7s 4h 6d 9s Ac 3s 8s Jc Ks 9h 9d 6c 4s Jh 3d As 8h Tc 2h 5s Js 7h Td 4c 7c Qh Jd 8c Ah 5c Kc Ts Ad 5h 2s 9c 2d 5d Kh 3c 7d 2c 4d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8s, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Tc 9s Ah Ks 9c 6d Kh 5h 2h Ad 8c 7s 2s 5s 6s 3c Jd 6h 5c 7c 9h 5d Td 3d Kc As 7d 9d 2d 4s Ts 3s 4h 2c 8h 7h 8s 6c Jc Jh 4d 3h Qh Ac Js 4c];[Qc, Qd, Th, Qs, Tc];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(15) Hero(1) ;1;b1[Ts, 9c]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ 9s As 4c 5s Ks 9c 5d Kc Td 6d 4d 2h 2d 7c 5c 2s 6c Ad Jh 3h Ac Ts 4s 4h 3s 2c Jd 8c 8h Js Kh Jc 9d 9h 6h 3d 7h Tc Ah 7d Qh 6s 7s 5h 8s 3c];[Qc, Qd, Th, Qs, 9s];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Kh, Ac]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3d Td Kh 7c 5d 6c Qh 3h 6d As 3s 4d 7d 7s Ts Ac 7h 9c 9d Tc 2h 8h 8s Ah Kc 6h 2d 4c 4s 5c 9h Jc Ad 4h 6s 5s 2c 8c Jh Js 2s 3c 5h Ks 9s Jd];[Qc, Qd, Th, Qs, 3d];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[9h, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4c 4s 5s Js Kh Ad 5h 4d 9d 3s 2h 8s Jh Ks 2c 6d 2s 9c 4h Ah Kc 7s 3d Tc 9s 9h 6h Td 5d 2d Jc Qh Ac 8h As 3h Jd 5c 7c Ts 7d 3c 6s 8c 7h 6c];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8c, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Qh 7s Jc 5c 9c 9h Ks 6d 5s 8s 6s 2s 5h 3c 2c 8h 8c 5d 2d Jh 6c Js 4d 7h 3d 6h 4c 4h Tc Ts 4s 7c Jd 7d 9d Ah Kc As Kh 3h Ad Td 3s 2h 9s Ac];[Qc, Qd, Th, Qs, Qh];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;Hero(16) ;16;b1[Ts, Jh]32898;b2;Hero[8d, Kd]32899;b0
 Kd 8d Qs Th Qd Qc] [ 6s 9d Ah 5c 2h 7c Kc 3h Ac Ad Td 4h 8s Jh 9s 9c Qh 2s As 7s 7h 6c 4s Kh 3s 8c 2c Ts 4c 5h 2d Jd 3d 9h 4d 7d 8h Tc Js Ks 3c 6h 5s 6d 5d Jc];[Qc, Qd, Th, Qs, null];null;null;b1[f:8,5] ;null;Hero{12} ;12;b1[Jh, Td];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ As Tc 4h 9s Js Qh 5h 6c 9d 4d Jh 8c 2d 3s 4c 3d 7h 9c Kh 6h 9h Ah 5c 3c Ac 6s Jc 6d 5d Ad 8h 7d Ks 2c 2h Kc 4s 2s Jd Ts 3h 7c 5s 8s 7s Td];[Qc, Qd, Th, Qs, As];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Kh, Ah]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 9d Js 5h Jd Ks 7d Ts 6s Td 4d Qh Jh 7s 2d 9s 2h 3s 5s Tc 6c Kh 8h 4c 3d 8s 5d 2s Ad As Jc 3h 5c 7c 2c 4h 3c Ah 4s 9h Ac 6d 7h 8c Kc 9c 6h];[Qc, Qd, Th, Qs, 9d];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[r:96,4] b1[r:8,78] Hero[c:0,9] ;b1(62) ;-30;b1[Qh, Jd]32898;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6h 9s Js 8s 6s 7c As 3h Ks 4h 6d 5s Td Ad Tc 7s 6c Ac Kc 5c 2h Kh 3d 2d Jd 9c 3s 3c Jc Jh Ts 4s Ah Qh 2c 8c 9h 7h 9d 5h 4c 8h 2s 4d 5d 7d];[Qc, Qd, Th, Qs, 6h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[9s, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7s 9c 9s Qh 4c Jc Tc 9h 2c 2s 5c Ah 8s 7c Td Js Jd 2h 3c 6h As 7h 3d 4h 4s Ts 5d 9d 5s Ks 5h 3h 2d Kc Ad Jh 3s 6d 6c Kh 6s 4d Ac 8h 8c 7d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8h, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4h Kc 4s 3h 5c 7s 9d 6d 3d Ah Js Jh 9h 7d 4c 5d 2c 5s Kh Tc 2h 5h 6s 6h 6c 8c 3c Ac Ts 8h As 7c 3s 4d 9s Ks 2s Ad 7h Jc 9c Jd Td Qh 8s 2d];[Qc, Qd, Th, Qs, 4h];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(46) ;-22;b1[9d, Ac]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ad 2d 7c 7d 2s 5s 3d 5d 6d Kh 5c Kc 6c Jd Ac 9h Tc 7h 9d 6s 4s 4h 2h Js 9c 5h Ks Jc 2c 4c 3c 8c 8s 8h Ah 9s As Jh 6h 7s 4d 3s Td 3h Ts Qh];[Qc, Qd, Th, Qs, Ad];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(46) ;-22;b1[Qh, 3c]32900;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Kc 3s Jc 3d 7s Td 2d 2c 9c 4c 2h 3c Js 6c 7d 7c 5d Ac 6s 4d 7h Tc Ts 5c 8h Jh 3h 8s 9d 6d Kh 2s Ks 9h Ah Qh 5h 9s 6h 8c 5s Jd Ad 4h 4s As];[Qc, Qd, Th, Qs, Kc];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(20) ;20;b1[4d, Td]28801;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 7s 5c Qh 2s 3s 7c 4s 7d 8h Jh 2h Ac 9h Ts 5h 3d 3c Js 2d 9s Jd 8c 7h 4h Ad 5d 6c Jc 9c 6d 2c 3h 4c 5s Ks 8s Tc 6s Ah Kh Td 6h 4d Kc 9d As];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[9s, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7d 2h 6c Jh Ks Td 6s 8s 2c 3d Tc 9c 9h 3h 5s 8c 7h As 4d 4c Kh 5h 6h 5c Ts 2s Js Jd 9d 5d 6d 4s Kc 2d 4h 3c 8h Ad Ah Ac 7c 7s Jc Qh 9s 3s];[Qc, Qd, Th, Qs, 7d];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[8s, 8c]28799;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5d 5c As Tc 6d Ts 9d 7s Ac Td 8s Kc 4s 8c 2c 2s 2d 3s Qh 8h Jh 9s 2h 6s 4h 6h 3h 3c 9h Kh 4d 9c 3d Js 6c 4c 7h Jc 5h Ks Jd Ah 7d Ad 5s 7c];[Qc, Qd, Th, Qs, 5d];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[As, Kh]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8s 8c Jh 9h Jc 3d 7s Kh 3h 9d Ad Js 3c 6d 6s Qh As 2d Kc Jd 2c 9s 5h 9c 3s 7c 4d Tc Ac 2s 5s 8h 5c 7d 4h Ks Ah 4c 6c 4s 7h 2h 6h Td Ts 5d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Js, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 8h Td 9s 5h 6s 9c 8s Ah 2d Ts Kh Ac 9h 2s Ks Jd 3d Qh 2c 3c 6d 5d Jc 7c 4s 5c Jh 7s 7d 4c Kc Ad 3h As 2h Tc Js 3s 7h 4d 6c 5s 8c 9d 4h 6h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[5h, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4s 2c 9d Qh 5c 8s Td 7d 2s 3d 6h 6c 7h 3s Jd Ad Ks 4d Js Kh 4h 8h 8c Ah Tc 6s 3h Ts As 5h 4c 3c 5s 2d 9c 5d 2h Jh 7s Jc 7c Kc Ac 9h 6d 9s];[Qc, Qd, Th, Qs, 4s];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Ah, Kc]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h 2h 8c Ad Td 5h 3c Jc 4h Tc Qh 5d 4c Ts Ks Kh Jd 4s 9s 6d Ah 9d 8s 4d Js 6c 2d 3h 5c 6s 5s 9c Ac 7h As 7d 9h Kc 2s 7c Jh 3d 7s 2c 6h 3s];[Qc, Qd, Th, Qs, 8h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(38) ;-18;b1[Ts, As]28801;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 2h Ad 3c 3h 8c 6c 5c 7d Tc Kh 7c 9c 7h 6h 4c Kc 7s Jh As Js 4h 8s Ah 3d Td Jd 9h 2d 9d Jc 9s 5s Ac Qh 4d Ks 2s 3s 4s Ts 5h 2c 8h 6s 5d 6d];[Qc, Qd, Th, Qs, 2h];null;null;b1[r:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(46) ;-22;b1[9h, 9c]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3d 3c Ah 4c 8h Ks 3h 4h Tc 7h 3s 5d Kh 2d 4d 5c Qh 2c 6s 9c 6h Td 7c 9d Js 7d 8s 4s 2h Ac 6d Jc 7s 8c Kc Jd 5s 9s 2s 9h As Ad 6c Jh 5h Ts];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[9h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7h Jc 8c 5h 2h 7d 6h 7s Js As 3c 3s Ad Kc 2d Ac 9s 4d 9c 4h Ks 9d 6c 8h Td 2s 6d 4s Tc 5d Ah 5c Jh 6s Qh 5s 7c 4c Jd 3h 9h 2c 8s Ts Kh 3d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[9h, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Kc 5s 7h 8s 3d 3c Js 2d 4d Ks Ad Jc 5c 9s As 7s Ah Ts Jh Tc 9d Qh 6c 4s Jd 9c 8h 7d Ac 3s 2h 8c 2s 6h 5d Kh 3h 6s 7c 4h 9h 4c 6d Td 2c 5h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[5s, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Qh 2c 3s 9s 7h Ks 4h Tc 6h 7d 7s 5s 6s Jh 3c 9d 9c 3d Jc 5h 8s 2d 8c Ad 3h Ac 4s 6c Kc Kh Js 9h As 6d 4c Jd Ah Td Ts 5c 4d 2s 5d 8h 7c 2h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Js, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7c As 5c 7h 6c 6s 4s 7s 9d Kh 6d Ac Js Ah Kc 3d 2c 5d Tc 7d 8s Jc 5h 3s Qh 2d 9s 2h 3c 8c 3h Ad 4c Ks 9c Jh 5s 6h 4h 8h Ts 4d 2s Jd Td 9h];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[6h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4s 3d 2d As 6c 2h Js 5d Kh 4c Ks 3c Tc 9s Jd 7s 8c 9c Ad Ts 5s Jh 7h 3h 6h Td 5c 8s 3s 5h 8h Qh 9d 6d Kc 2c Jc 7c 9h 6s 4d Ah 4h Ac 7d 2s];[Qc, Qd, Th, Qs, 4s];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(38) ;-18;b1[6h, 6c]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6h Jd Jc Ad 5h 5s 7c 4h 2c Jh 3d Ah Kc 9h 2h 3c Ac 6s 9s 6c 7h 9c 7d As Ks 8s 3s 4d 6d 9d Js 4s 8c 2d Kh Qh Td 5d 3h 7s Ts Tc 8h 4c 2s 5c];[Qc, Qd, Th, Qs, 6h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[As, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4h 6d 7d 8h 8s Tc Jh Jd 9s Kc 3c Ac 7c 6h Ad 2s Ts 9h 3d 5s 3h Kh Qh Js 4d As Ks 4c Ah 3s 6c 7h 8c 2d 4s 9c 5h 9d 7s 2c 6s 5d Td Jc 2h 5c];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Js, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ As Jd 5c 5h Jh Js Tc 3c Td Ac Kh Qh Kc 2d 7h Ts 3s 9s Ks 4d 5s 5d 3d 9h 4h Ad 4c Ah 8c 2h 6d 6c 8h 9d 7s 3h 9c 2c 7c 7d Jc 2s 8s 6s 6h 4s];[Qc, Qd, Th, Qs, As];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[5d, Td]28801;b2;Hero[8d, Kd]17110;b0
