 Kd 8d Th Qd Qc] [ Kc 4d 7s 7c 6c 4h 3c 3d Qh 5c 9d Js 6d 5d Ad Td 2d 8c 3h Ah 8h 2h Tc Kh Ts 3s 2c 7d 6h 9h Jd 2s Qs Jh 5h 7h 4s Jc 8s As 6s 5s 4c Ac 9c Ks 9s];[Qc, Qd, Th, Kc, 4d];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Qs, Jc]17099;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Kc 5h 3h 9c 3s 3c Qs 6s Js 7h Ad 3d Ac Td 2c Jc 9d 6c 6d 2h 7d 8h 2s 8s Ks Jd 4c Jh 2d 5s Ts 4s 8c As 7c 4d Qh 6h 7s 5c 9s 9h 4h Ah Tc Kh 5d];[Qc, Qd, Th, Kc, 5h];null;null;b1[c:8,5] Hero[r:3,88] b1[r:87,9] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(18) ;18;b1[9s, 9h]12870;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 4h 9d 4d 6c 4c Ac 7c Tc 9h 6d Qh Jh 2h 3h Td 2s 5s Ts 6h 3d 7h Qs Jd 5c As Ad 9s 2d Ah Kc 8h Jc 8s 7s 3c 5h 3s 7d 4s Js 9c Ks 5d Kh 2c 6s 8c];[Qc, Qd, Th, 4h, 9d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[6d, 7c]10475;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Kc Kh 4d Tc 8h Qs 7c 9d Ks Ah 6d 7h 2c 5d 6s Ac 3d 2h 4c Js 3h Jh 3c 2d 6h 3s 5h Jc Ad Ts 7d 5c 4s 9c 8c As 9s 5s 4h Qh 6c 2s Jd 8s Td 7s 9h];[Qc, Qd, Th, Kc, Kh];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[r:0,87] b1[c:2,3] ;Hero(18) ;18;b1[9s, Js]20489;b2;Hero[8d, Kd]28815;b0
 Kd 8d Th Qd Qc] [ Jh 5c Jd 3h Qs 8s As 7h 4s 9s 2h 4h 6c 2d 7s Ah Td 3c 8h Tc 3s Ac Ts 3d 2s 6h Kh 9h Js Ad 5h Ks Kc 9d 4c 7c 9c 5d 4d 8c Jc Qh 7d 6d 5s 6s 2c];[Qc, Qd, Th, Jh, 5c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Js, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 5c Jh 2d 4s Kh 2h 7h Kc 5d 4d 9c As 8h Js Ad 7d 4h 2c 2s Tc 3c Ks Jd 6c 6d 8c 3d 3s Ah Qs Jc 3h Ac 7c 9d Ts Qh 6h 4c 9h 5s 9s Td 8s 6s 5h];[Qc, Qd, Th, 7s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[5s, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 3c 3h Kc Qh 8c 3s 9s 7d 5h 9d Tc 3d 5c Jd Td Ah 2c 6h 6c 4c 6s Js 8h 5d 6d Jc Ad Kh 2d 7s 2h 2s 7h Qs 4d 4s Jh Ac 4h Ks 8s Ts 5s As 7c 9c];[Qc, Qd, Th, 9h, 3c];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Kh, Ah]10611;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Ad 2c Tc 5h 6h Qh 6c 9c Kh 3h Kc Jc 8c 8s 5s 8h 9d As 4d Qs 9s Js 4c 3s 4s 2h 7c 6s Ac 5d Jh 2s 7d Jd 7s 9h 5c 2d 3d 4h Ks Ts 3c 6d 7h Td Ah];[Qc, Qd, Th, Ad, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:7,80] ;null;Hero{6} ;6;b1[Jh, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 7d Jc Js 8s 2d 3d 4c Ks Tc Kh Td 7s 3c 6d 7c 8c Kc 4s Jd 5s Jh Ts 4h 8h 2c 3h 9s Qh 9c Ah 7h 9h Qs Ad 6c 3s 2h 4d 9d Ac 6h 5h As 6s 5d 2s];[Qc, Qd, Th, 5c, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Js, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qh Td As Tc Ad 5s 4s Js 7d 9c 2d 9s 5d Kh 7s 3s Kc 4d 4c 7h 7c 2c 2s 3h Ks 6d Jd 6c Ah Jh Qs 8h 6s 5c 3d Ts 9d 9h 5h 6h 3c 8c 4h Ac 2h 8s Jc];[Qc, Qd, Th, Qh, Td];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[6s, 6d]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Th Qd Qc] [ 3h 7h 8c 2h Qh 3c 5h 4c Jc As 3s Ad Ks 9s Ac Jh 6d 8h 9d Ah 7c 5c 4d 3d Jd 4h Tc 2d Kh Js 5s 6h 6s Qs 5d 7s 9c 2c 8s Td 2s 4s 6c 9h Kc 7d Ts];[Qc, Qd, Th, 3h, 7h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[7h, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 4c 8c 2c 2s 7c 5h 4s 7h 6h Qs 6s Ah Kh Jh 5s Ac 8s 7d Td 9s 5c 8h 2h 6c 9d Ts As 4d 2d Ks 3c Ad 9h Jc 9c Tc Jd 4h 3d Kc Js 3s Qh 6d 3h 5d];[Qc, Qd, Th, 7s, 4c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[2d, Tc]12877;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 6d 5s Qh 9s 9c 6c 5d 2s 6h Ts 4s 3h Kc 9d Jc 2h Kh 4h 6s Jd 2d Ac Qs 7c 4d Tc Ks Js Ad 8h 9h Td As 3c 8c 4c 7h 3d Jh 3s 7s 8s Ah 2c 7d 5h 5c];[Qc, Qd, Th, 6d, 5s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(26) ;-12;b1[3s, 3c]12802;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 8c As Ah Kh Ks 5h 6s 3c 8h 9d 5s Qh 8s 2h Ac 6d 6c Jc Td 2s Jh 5d 7s 3d 9h 3s 6h Jd 3h 2c 7h 2d Qs 9s Kc Tc 7d 5c 4d Ts 4c Js Ad 4s 4h 9c 7c];[Qc, Qd, Th, 8c, As];null;null;b1[c:8,5] Hero[r:3,88] b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[Qs, Kh]17110;b2;Hero[8d, Kd]12860;b0
 Kd 8d Th Qd Qc] [ Kc 2c Jd Js 8c Jc 5h Ac Kh 5s 9h 5c Qh 6c 7c 4s 3s Ts 9c 9d 8h As Td 2d 4c 4d 7h 2h 3h Ah 9s Ad Tc Jh 7s 6d 7d 3d Ks 5d 8s 2s 6h 6s 4h 3c Qs];[Qc, Qd, Th, Kc, 2c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[6s, 7s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8s Jh 9c 6h 7d Ac 9s 6s Kc Ts Tc 3d 9d 4h 2s 9h Kh 6d 5c 8h 2h 4s 8c As Ah 7h 6c 5h Ad 2c 2d Jd Ks 7c 4c 5d 3s Qs Js 3c 4d Qh Td 5s Jc 7s 3h];[Qc, Qd, Th, 8s, Jh];null;null;b1[c:7,80] Hero[r:3,88] b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;Hero(18) ;18;b1[6d, 6c]12836;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 8c Ad 8h As Ks 3c 3h Jh Kc 5d 7h 2d 4c 5s 8s 7d 3s 9h Ts 6s Js 6d Kh 9c 4d 5c 5h 6h 2h 2c Ah 9d Jc 2s Jd Td 4h Tc Qh Qs 9s 7c 7s 6c Ac 3d 4s];[Qc, Qd, Th, 8c, Ad];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[7s, 6h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td 7h 9c Kh Jd 9d 3c 5h Ah 4c 3s As Qs 2h 7d Kc Jh 5d 2d 8s Ks 4h 6d Qh Jc Js 6s 6h 5c 7s 3h Ac 4s 4d 3d 6c 8c 2s Ad 2c 9s 5s 8h Tc Ts 9h 7c];[Qc, Qd, Th, Td, 7h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[4h, 6d]12877;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 2d Ks Td Jh Tc 9c 7h Jd 8s 9s 3d 7c As 2s Ah Ad 2c Kh 5s 7d Ac 5h Qh 2h 3c 3h 9h 5d 6h 8h Js 6s 6d 6c 8c 4h 4s 9d Ts Qs 3s 7s Jc 4c 4d 5c Kc];[Qc, Qd, Th, 2d, Ks];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[r:0,9] b1[c:2,3] ;b1(13) Hero(1) ;1;b1[4c, Kc]13012;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Jc Td 2s 9d 8s Js 5s Ah 3c 4s 4c 2h 8c Tc 6c 8h 4h 9s Kh Ts 2d 7c 5d 3d 3h 9c Jd 7h Ad 3s 4d Kc 9h 5c 2c Qs As 6s Ac 7d 5h 6h Jh Ks Qh 7s 6d];[Qc, Qd, Th, Jc, Td];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[3h, 4c]12880;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 8h 7h 5c As Qs Td 9c Ah 9d Kc Qh 2c Ts 4s 3s Kh 3h 2d 7s 5s 6c Ac 8s Ad Jc 9s 6d 2s 8c 6h Js 5h 3c 6s 4d Ks 9h Jh 5d Jd 7d Tc 7c 2h 4c 4h 3d];[Qc, Qd, Th, 8h, 7h];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:8,78] Hero[r:0,87] b1[r:94,5] Hero[c:0,9] ;Hero(14) ;14;b1[2d, Ad]10592;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ As 7c 9s 3d 3c 8h 7h 4d 4h 6h 5c Kh Tc Ts 9h 4c 8c Ad Jh 5s Ac Qh 2c 3h 5h Ks 2h 3s 9d 4s 5d Td 9c Qs 7d 6d 7s Ah Js 6c Jd 8s Kc 2d 2s Jc 6s];[Qc, Qd, Th, As, 7c];null;null;b1[c:7,80] Hero[r:3,88] b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Js, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8c 2h 4s 5h 3h 8s 4h 5c 6d 5s Ks 3d Ad Tc 7c Jd 7h 6s Jc 4c Kc Js Ts Qs As Td 9s 7s 8h Kh 9d 3c 6h 5d 2s 2c 9h 2d Qh 4d 6c Ah 7d Jh 9c Ac 3s];[Qc, Qd, Th, 8c, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[Ah, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9s Qs 4d Jd Ad 8c 6s 4c 5d 3d 6c 9c Kc Ts 7d 9h Js 5s 3s 6d 2d 6h 9d 2h As Jh 8h Tc 4h 4s Qh 5c 2s Td Ah 7h 7c 8s Ks Jc 2c Kh 3h 7s 3c 5h Ac];[Qc, Qd, Th, 9s, Qs];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(10) ;10;b1[2h, 3h]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ 9d Ts Tc 5d 4c 2h 4h Kh 6c 5s Ad 3c 3d 8c 7h 4s 6s 8s 7s 6h 2s As 4d Ah Td Jd 2c 9h 9c Jh Kc Ac Qs 3s 5h Jc Js Qh 3h 9s 7c 6d Ks 8h 7d 2d 5c];[Qc, Qd, Th, 9d, Ts];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;Hero(10) ;10;b1[7s, 9h]12879;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 2c 5d 4c 6c 8c Jd 8s 9h Tc 3c 9s 6d Td 5s 3d 3h 3s 7d 4h 5h 2d 9d Js Ah 2h 7c 4s 5c Ks Qs Kh 6s 2s Ad Ac 6h 9c Kc 7h Ts Qh Jc 8h 7s 4d Jh As];[Qc, Qd, Th, 2c, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Ts, 9h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td Ah Qs Jh 6s 5c As Kc Kh 4c Ad Jd 9s 7c 3h 2h 8c Qh 6d Ts Js 2d 4d 4h 8s 5h 6h 5s Tc 7s 6c Ks 3d 4s 9h 3c Ac 9c 3s 7h 2s 2c 7d Jc 5d 9d 8h];[Qc, Qd, Th, Td, Ah];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Qs, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs Js Ks 6c Kc 8c 4d Jd 9c 5s 2c 3d 3h 7s Qh 5h Ac Ts 2s Jh 4h 6d Jc As 7c 9h 2h 5c Ah 5d 8h 7h 9s 4s Td 7d 6s 9d Ad 8s 3c Kh 3s 4c 6h 2d Tc];[Qc, Qd, Th, Qs, Js];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[4h, 4d]28795;b2;Hero[8d, Kd]17099;b0
 Kd 8d Th Qd Qc] [ 6s 9d Ts 8s 6h As 4d 8c 2d 3h 5d 6c 6d 4h 7h 9s 7c 8h Td 3s 5s Qh Ah Jh 4s 7s 3d 9c Ac Ad 7d Tc Jd 3c 5h Kc 2c Qs 5c 2s Kh Ks 4c Jc 2h 9h Js];[Qc, Qd, Th, 6s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[9s, Td];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d Ts 3d 6c 3h Kh 5c 3s 9c 3c 2s 7d 6s Td 2h Tc Js 8c Jh 8h Ac 4h 7c Ks 9h Jc Qh 4d 5d Ah 7s 5s Qs 4s Ad Kc 8s As 6h 2d 5h 9s 4c 2c 9d 7h Jd];[Qc, Qd, Th, 6d, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[3h, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3d 5c 6c Tc Ts Ad Ac 7h Jc 2c 6d 2d 5d 3s 6s 8s 3c 4d 8h Jh 9s Ah Qh 2s Kh 6h 3h 7d Qs Kc 7c 7s 4h 4s 5h Jd 9c 9h 8c 4c 9d Js 2h As Ks 5s Td];[Qc, Qd, Th, 3d, 5c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[8s, Kh]10547;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 6c 4d Ah Tc 9h 5s 3s Kh 8h Jc 9s Qs 4c Jh 3c 6s 5c 3d Ad Jd 6h Qh Kc 2s Ac 6d Td 7c 8s 5h 2c 7s 2h 9c Js As 5d 4h 9d 3h Ts Ks 7h 7d 2d 8c 4s];[Qc, Qd, Th, 6c, 4d];null;null;b1[r:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[Qh, 9d]17080;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 9d Ac As 2d 4s 5s 9c Kh 3h 5h Jd Qh 3c Ts 5d Qs Jc 4c Js 5c 6d Jh 2h 9s 7s 2c Kc 2s 3s 8h 7d 7c 9h 6c Td 7h 4h Tc 3d 4d 8c 6h Ah 6s Ks Ad 8s];[Qc, Qd, Th, 9d, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[5s, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td Kh 4h 9d Jd Qs 8h Js 3s 3c 3d 4d 7s 2d 9c Ks 7c 5h 4s 6h 4c 2h 6s Ac 6d Jc 5c Kc Ad Ah 3h 7d 9s As 8c 6c 5d 5s 2c Ts 2s Tc 7h 8s 9h Qh Jh];[Qc, Qd, Th, Td, Kh];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:8,78] Hero[c:0,9] ;b1(18) ;-8;b1[Qh, Ah]28801;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Kh Jh 3c Ad 5s 7c Tc 4c Qs 4s 6c 2c 9d 8s 9c 9s Ac 7s 2h Ts 5c 9h 6s 8c 2d 6h 4d Ks Qh 5h Ah 6d 3h 8h 3s Td Jc Kc 7h 7d 5d 3d Js 2s As Jd 4h];[Qc, Qd, Th, Kh, Jh];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Td, 9c]20489;b2;Hero[8d, Kd]13013;b0
 Kd 8d Th Qd Qc] [ 4d 6d 5c 9d Ad 4c Ks 6h 9c Td 2s 9h 7s Jh Qs 3d Js 5s 6s 5d Kc 4h 8c Ts Jd 3h 2c 5h 3s As 9s 4s 7h Qh Ac 2h Jc 7d 7c Ah Tc 2d 8s 6c 8h Kh 3c];[Qc, Qd, Th, 4d, 6d];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[7s, 9s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c Ac 7s Js 2h 5d 2s 5h 4s 4c Jh 8c 7d 3s 5c 6c 9c Ah 2d Kh Qs 6s 9h Ts 3h 5s 9d Jc 6d 8s Ad 2c 7h Td Tc 4h As 9s Kc Qh Jd 4d 3d 6h 7c 8h Ks];[Qc, Qd, Th, 3c, Ac];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[3h, 3c]28694;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 4h 8s Ah Ad 2h Tc As 5c 7d 5h 5s 6c 9s Jh Jd Kc 8h Ac 3s 3c 6s 8c Jc Ks 4d Qs 3h 2d 9h Ts 2c 7c 6h Kh 4c 4s Qh 3d 7s 6d Td 9c 9d Js 2s 5d 7h];[Qc, Qd, Th, 4h, 8s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[r:8,78] Hero[c:0,9] ;Hero(14) ;14;b1[7s, Jd]10511;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 6h Jh 7c 9s 5s 2c Td 9d 7s Js 8h 2h 6s Ac Jd 6d 8c Qs 5c 4h 3d Ks 9h Qh As 4s 9c 3h Kc 5d 4d Ad 3c 2d 2s Jc 6c 7h Ts Ah Kh 3s 7d 4c Tc 5h 8s];[Qc, Qd, Th, 6h, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[5s, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh 3s 5c Kc 4c Ad 5h 6c 2c 3d 9d 2d 5s 5d Ah As 7c Tc Jc 8c 8s 6h 7s 6d 9c 9h Ts 6s 2s 4s Jh Qh Td 3h Ac Ks 3c 7d 7h 9s Qs Js 2h 4d Jd 8h 4h];[Qc, Qd, Th, Kh, null];null;null;b1[r:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{10} ;10;b1[3c, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 3h 4d 3s Kc 9h Kh 7h Ad Jc Ts 7s 4h 9d 5d 2d 2s Qh 7d Jh 8c 5s 7c 2c 6d 4s 6c Td 2h Ks Qs 9c 6s 4c Js Tc 8h Jd As Ac 5h 9s 3d 5c 8s Ah 3c];[Qc, Qd, Th, 6h, 3h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[Jh, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5h Ad Kh 4d 7s 2c 3c 7c 7d Jh 9h 6d 4c Jc 5d 6s Ks Jd 6h Qh 2h Js 7h Ah 8h 5s 5c Kc 3h 6c 3s 9s Tc 2s Qs 4s As Ts 3d 9c Ac 2d 8c 9d Td 8s 4h];[Qc, Qd, Th, 5h, Ad];null;null;b1[r:7,80] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[6h, 6c]12838;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 7c 5s 3d 6c 6h Jc Qh 2c Qs Ah 6d Js 3c 2d 4c 7h 2h Ks 9s 5c Ad Td Jd 8h 9h Ts 8s Kh 4s 4h Tc 6s 4d 8c 3s 9c 7d Kc 5h 7s 9d As Jh 2s Ac 3h 5d];[Qc, Qd, Th, 7c, 5s];null;null;b1[c:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{4} ;-4;b1[9h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d Ah 4s 6s 6c Kh Qs 7c 3d Jh 3h Ks 8h 3s 2d Ac Ad 7h 7d As Ts 4c 9s Kc 9d 7s 5c Jd Qh Jc 4h 5s Js 6h 8c 2h 2c 9c 9h 5h 4d 8s 3c 2s 6d Tc Td];[Qc, Qd, Th, 5d, Ah];null;null;b1[c:8,5] Hero[r:0,16] b1[c:87,9] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[3s, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks Js 7s 6d 4c 4d Ad 9s 9h 2c 3d 5s Qh 4h 7h Kh As 9c 8s 6s 2d 2h 7c 5h 7d 3h Jc 5d 2s Jh 8c Qs 5c Ah 3c 6c Tc 3s 8h 6h 4s Jd Kc Td Ac 9d Ts];[Qc, Qd, Th, Ks, Js];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[Jd, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 2c Kh 5s 7c 2s Kc 8s 4h Jc 3c As 7s 4s 9h Jd 2d 9s 7h Ks Ac 8h 9c Ts 2h Tc 8c 9d Qh 6s 7d 4c Ad 3s 6h 4d 5c 3h 3d Td 5d Js Ah 6c Qs Jh 5h];[Qc, Qd, Th, 6d, 2c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[8h, 9c]10476;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 2s Jc Jh Jd Ad 2c 3d 8c Qs Ts 4c Kh 3h 9h 9c Td Ks 4d Js 6s 5s 3s 6h 9d 3c 8s Ac Tc 2d Qh 7d 5h As Kc 8h 6d 5d 2h 7s 4s 6c 9s 7c 5c Ah 4h 7h];[Qc, Qd, Th, 2s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[7h, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jc 2s Ks 4h Jh Ts Jd Qh Js 5d 8c Kh Kc 6h 4c Ac 9s 6c 9h 4d Ah Qs 9c 2d 7c 8h 7h 6d 8s 5h 4s 7d 5s 7s 2c 5c 3c 3s 2h 3h 6s 3d Tc 9d Ad Td As];[Qc, Qd, Th, Jc, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[6h, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s 9s Td Ah 2c 5s 7h 5h 7s 4h 8s Jh Kh 8h Qs 8c Jc 9d 6d 6c 4s Js 5c 2h 3c Tc 3d 4d 2s Qh 3s Ac Ks 3h 6h Kc 9c Ad 9h As Jd Ts 7c 4c 7d 2d 5d];[Qc, Qd, Th, 6s, null];null;null;b1[r:8,5] Hero[f:92,7] ;null;{4} ;-4;b1[7s, 9s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d 2s 9h 6d Ks 5c 7c Ad 3c Jh 2h 6c 9c 3h Ac Td 5d 6s 4c 8s Tc 2c 5h Ts 9s 8h 5s Kh 4s 7h 8c Qs Ah Js 7d 3s 2d 6h Jd Qh 4h Jc 4d 3d As Kc 7s];[Qc, Qd, Th, 9d, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[6s, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s Ks 3h Kh 9h Kc 5h 9d 5s Ts 3c 5c 8s 6c Qs Ah 4d Jd Js Ad Td 3d 7h 5d 4c Tc 4s 8c 9c Jc As 9s 8h Jh 2s 6h Qh 3s Ac 2c 4h 6d 7s 7c 2d 7d 2h];[Qc, Qd, Th, 6s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[9s, Qs];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d 7d 4d 5c 8c Ac Qh Kc 2c Ts 9c 2s 2d Qs Jd Jh 9d 7h 3h Td Ad 7c 4h 3c 4c Tc 6d 9h 7s 6h 2h 3s Js Jc Kh 5h 5s Ah 9s 8s 6c 6s Ks 4s 8h As 3d];[Qc, Qd, Th, 5d, 7d];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[f:2,3] ;Hero{14} ;14;b1[9h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc Jc 9s 8c 3c 2c Ac Ts 6s Jh 7h 7c 2d 4d 3s 6d 3h 2h 8h 4h 6h 3d Kh 4s 5s Js 5d 6c Jd 9h 5c 2s Ah Tc 9d 7d Td Ad Ks 9c 5h 4c Qh Qs 7s 8s As];[Qc, Qd, Th, Kc, Jc];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[2c, Ac]25846;b2;Hero[8d, Kd]13013;b0
