 Kd 8d Qs Th Qd Qc] [ 9s Jh 6d 6h Kh Jc 9d Ah 3h Qh 7h 5d 5s 6s 8c 2d Td 5h 4h 4s Js 5c 7d Ts 8s Ac 7c Kc 3s 8h 2h 9c Jd 2c 4d 3d 3c 7s As Ks 4c Ad 9h Tc 6c 2s];[Qc, Qd, Th, Qs, 9s];null;null;null;b1[c:18,51] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[Js, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5h 9c 2d Js Ah 3s 7h 5c 4d Qh 2h Ac Ad 7c 7s 3c 6c Kc 3h 4h 9h 9s 8c Jc 6s Ts 3d 4s 8s Td 6h 4c Tc 8h Kh Jh 9d 5s 2c Ks 2s 5d As Jd 7d 6d];[Qc, Qd, Th, Qs, 5h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ad, Jc]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h 4c 5d As 3d 2h Qh 5h 9s 3s 4h 6h Ks 8c Ts 9c 9d Tc Jd 3c 6c 3h 7s Kc 7h 5s 7c 2d Ah Js 9h Jc 4s 6d 8s 6s 5c 2s Ac 7d Td Kh Ad 2c 4d Jh];[Qc, Qd, Th, Qs, 8h];null;null;null;b1[c:6,8] Hero[r:0,69] b1[c:6,8] ;Hero(12) ;12;b1[5s, 5c]28796;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 2s 7d Tc 9c 5c 9s Js 2d Ah 4c 3c 4d Kh 4h 6c Jh Ks Qh 2h Ac 9h 6d 8c Td 6s 5s Ad 7h 3s 6h 3d 7c 8s 3h 8h Ts 5d 2c 5h Jd 9d Jc Kc As 7s 4s];[Qc, Qd, Th, Qs, 2s];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ah, Jd]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Qh Ts 5s Tc 3h Ad 6h 7s Kh Jh 7d 9d 7c 6c 4d Ks 9h 6s 5d Ah 3d 2c 2s Kc 6d 9c 2h As 7h Js 5h 3s 8h Jd Jc 4h 9s 8c 4s 4c 8s Ac 3c 5c Td 2d];[Qc, Qd, Th, Qs, Qh];null;null;null;b1[c:6,8] Hero[r:0,69] b1[r:85,14] Hero[c:0,23] ;Hero(16) ;16;b1[4h, 4c]32897;b2;Hero[8d, Kd]32899;b0
 Kd 8d Qs Th Qd Qc] [ 7s 3h 6h Jh 3s 4c Kc 5d 2h Jd 8s 3d 6c 7d Ah 8c 5h 9h Jc 6d 5c Kh 9d 2s Ad 2c Qh 7c 6s Tc Ac 4s Ts 4h As 4d Td 9c 9s 3c 8h 2d Ks Js 7h 5s];[Qc, Qd, Th, Qs, 7s];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[6s, 6d]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ts Js Jc 3c Ac Jh Kh 2s As 9h 9s 6d 7h 7d Ah 5d 5c Ks 5s 4d 8s 6c 4s 5h 3h Td 8h Jd Tc 2d 9c 9d 8c 3d 2c 4h Ad 7c 6h 4c 3s 2h Kc 7s 6s Qh];[Qc, Qd, Th, Qs, Ts];null;null;null;b1[c:6,8] Hero[r:0,23] b1[r:18,51] Hero[c:0,23] ;b1(30) ;-14;b1[As, Ah]28804;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ 6c 4s 5c Tc As Ts Jh 7d 5s 3c 9h 6s 2d 4d Td 2s 9d 9s Ac 2c Qh Ks Kh 4c 2h 8s 5h Jd Js 3d Jc 7s Ah 7h Kc 6h 6d 3s 3h 4h Ad 7c 9c 5d 8c 8h];[Qc, Qd, Th, Qs, 6c];null;null;null;b1[c:6,8] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[7s, As]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 9s 6s 8s 5s 4h 9d 6c 7d 3c Ts 7c Js 7s Qh 3s 7h Ac Kh Ad 9h 5h 4c 6d 2c 6h Kc 2s 2d Tc 5c Jc 3h Jd 8h 4d Td 9c 8c 4s Ah 3d 5d As 2h Jh Ks];[Qc, Qd, Th, Qs, 9s];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[9c, Ac]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ad Kh 9c 6c Ah Ks 2h 9s 5c 5d 6s Td 4s 4h 3d 3c 6h 4d Js 4c 8c 3s 7c 8s 5s Jh As Jc Jd 7d Ts 5h 7s 8h 9d 2c 3h 7h Tc 9h 2d 2s 6d Qh Ac Kc];[Qc, Qd, Th, Qs, Ad];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ad, 8c]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 6s 7c 9s Kh 6c 2c 7h Ad Qh 3c 3d Ac As 7s Ks 3s Ts 8s 4s Td 5c Js Jc Kc Jh Tc 2s Jd 5h 3h 4d 9d 2d 4h 9c 8c 6h 8h 5s Ah 5d 6d 7d 4c 2h 9h];[Qc, Qd, Th, Qs, 6s];null;null;null;b1[c:6,8] Hero[c:0,69] ;b1(14) ;-6;b1[Ah, 9d]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5d 2d 3c 4d Jd 4h Ts Jc 2s Qh Kc 9d Kh 5h 4s 8h 9s Js 2c 3d 7s Tc 5c Td 5s Ah 3h 6d Ac Ad 6s 9h Jh 9c 2h 7d 7h 3s 6h 6c 7c 8s As 4c Ks 8c];[Qc, Qd, Th, Qs, 5d];null;null;null;b1[r:18,51] Hero[f:88,11] ;{6} ;-6;b1[Js, Td];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3d 7h Tc 2d 7s 5s 6d 2s 9d 6c Ah 6h Jc 8s 3h 5d Ad Qh 3c Jd 8h Kh 7c 9s 9c 5h 4s 2h 8c Ks Td 4c 4d 6s Js Kc 2c Ac 4h 7d Ts 3s As 5c Jh 9h];[Qc, Qd, Th, Qs, 3d];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[8h, Ah]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5h Kh 7c 8s 3h 2h Ah 8h 2c 6s Td 5d 6h 2s Ks 3c Ts 9c 6c 7h 9d 9s 9h 4s 6d As 8c Jd Ad 5s 7s Ac 4d 7d 2d 4h Tc 4c Qh 3d 3s Kc Jh 5c Jc Js];[Qc, Qd, Th, Qs, 5h];null;null;null;b1[c:6,8] Hero[c:0,23] ;Hero(8) ;8;b1[Js, 8h]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Jh 3s 4c Jd 6c 3d 8s Ah Kh 7h Js 7d 2s Ks 5s Ts 6d 8c Kc 4s 6h Tc Td Ad 4h 6s 5c 3c 9s 9d 4d Qh 7c 2h 7s 9c 5h Jc 8h 2c 9h Ac 5d As 2d 3h];[Qc, Qd, Th, Qs, Jh];null;null;null;b1[c:6,8] Hero[r:0,69] b1[c:6,8] ;b1(22) ;-10;b1[As, Jc]28802;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 3c 2h 7s 5d Jd Ac 9h 4s Tc Kh 9c 2s 4h Ks 8h 3d 2d 3h Ad Ts 5h 4d Jc 2c 6c 5s 6s Qh 7d 9d 6d Js 9s 4c Td 3s Ah Jh 8c 8s Kc 6h 7h 5c As 7c];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[8c, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8s 5c 7d As 2h Ts 3d 6d 5h 6s Ad Jc 7c 9c Ac 3h 7h Ks 6c 5s Jh 3s 4s 9d Qh Kc 2d 9s Kh 2c 2s 7s 9h 8c Ah Td 3c Jd 4c Js 4h 8h 5d 6h Tc 4d];[Qc, Qd, Th, Qs, 8s];null;null;null;b1[c:6,8] Hero[r:0,69] b1[r:6,8] Hero[c:0,23] ;Hero(16) ;16;b1[Js, 9d]20488;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 9c Tc 6h 7c 5s 4d 9h 7s 3d Kh 6c Jd Jc 4s 2d Jh Kc 5h 2s 7h Qh Ac 5d 5c 3c As Ad 2h 3s 7d 6d 4h 9d 2c Ks 8s Js Ah 3h 6s Td 9s Ts 8c 4c 8h];[Qc, Qd, Th, Qs, 9c];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[8c, Ac]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2h 6h 2c Tc 9d 5s 4c Ts 4d 6c Jc 5d Ah 6s 9s 8c Jd Jh Ks 6d Kh 8s Ac 5h 4h 5c 3d 3s Qh 7c 2d As 2s 8h Kc 7d 3h 9h 7s 7h Js Td 3c Ad 9c 4s];[Qc, Qd, Th, Qs, 2h];null;null;null;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[3s, 3c]28794;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Td 8c Ah 7d 2d Ad Kh 8s Ts Kc 7s 5s As 3c 5d Ac Ks 3d Jh 4d 8h Js Qh 9d 4c 3s 9h 6c Jd 2s 6h 2c Jc 7c 5c 6s 5h 7h 2h 6d Tc 9s 4s 3h 9c 4h];[Qc, Qd, Th, Qs, Td];null;null;null;b1[c:18,51] Hero[c:0,69] ;b1(7) Hero(1) ;1;b1[5s, 5h]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ 2c 6d 6s 9h 3s 6c 2h 6h 7s Jc Ah Js Jd Kh Ad 9c 7d 3c Qh Tc 7c 5h 4h Ks As Ac 3d Kc 2s 5c 5s 9d 2d 9s 8c 3h Ts Td 7h 4d Jh 8h 4c 5d 4s 8s];[Qc, Qd, Th, Qs, 2c];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[8s, Ad]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3c 6c 7d 4c Jh 2h 9c 5s 4s Ts 3s 9s 9d 7c Kc 4h As 5h Qh Jd 6h 8h 6d Js 6s 8c Ah 2c 2s Ac Ad Kh Ks 8s 7s Td 3d Tc 3h Jc 5d 9h 7h 2d 4d 5c];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:6,8] Hero[r:0,69] b1[f:85,14] ;Hero{8} ;8;b1[Jh, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3c 7c As Ah 2h 8c 7h 9d Jd 6c 7s 3s Tc Ts 9s 4s Kh Kc 4d 8s 9c Js 6h Ac 7d 5d Jh 4c 5s 5c 8h Qh Ad 2c 2d 6s Ks 3h 4h 5h 3d 2s 9h Td 6d Jc];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:6,8] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[Ah, 7d]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Js 8c As Ad 6h 4c 2h 5s Jc 7d Jh 9h 7c 2c 7s 2d 7h Kh Td 6d 4d 3s 9d 6s 5c Ac 9c 2s Kc Qh 4h Ts 5d Ah 3c Tc 5h 8s Jd 9s 4s 6c 8h Ks 3h 3d];[Qc, Qd, Th, Qs, Js];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[7h, Ah]17109;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 9s Ac 5h 7c Kc 6c 6d Ah 3c 7h Ks Js 3s 9h 2c 4h Jh 8h 2s 6s 2h 2d 8s 4d Ad Kh 3d 9d 7s As 6h 7d 4s 8c 5d 3h Jc Jd 9c Ts 5s 4c 5c Qh Tc Td];[Qc, Qd, Th, Qs, 9s];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[As, 7d]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8h 3c 6c 5h 3d 5s Td Ts 2c 7h 6s As 8c Ac Ad 9c 7c Qh 3s Jd 2h 4c 5c 7s 5d Ah 8s 4h Jh 3h Kh Kc 4s Js 6d 9d 9s 9h Tc 6h 2d 2s Jc Ks 4d 7d];[Qc, Qd, Th, Qs, 8h];null;null;null;b1[c:6,8] Hero[r:0,69] b1[f:85,14] ;Hero{8} ;8;b1[5h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5h 8h 4c 8c 3c As 6c 7c 6s 9h 4s 7d 4h 7h Jh 3h 5d 3s Jc Ac 4d 5c 9d 3d Js Kc Kh 6d 2h 5s 2d 2s 9c Jd Ad Ks 9s Ah Qh Td 2c Ts 6h 8s 7s Tc];[Qc, Qd, Th, Qs, 5h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[6h, 6d]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Kc 6s Tc 7c Ad Kh 4h 3d Qh 9c 4s 6d Ac 4c 8c Ks Jd Jc Ah 9h 3c 2s 5c 2h Td 5s Jh 9d 2c As 8s 3h 6c 7h 6h 7d 9s 3s 2d 4d 7s 5h 5d 8h Ts Js];[Qc, Qd, Th, Qs, Kc];null;null;null;b1[c:6,8] Hero[c:0,69] ;Hero(8) ;8;b1[7s, As]17110;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ As 4d 2s 5h Kc 3c 4c Js 4h Kh 7c 3s 9h 3h 8h 9c Ks 6s 6h 7h Ac Jc Ah Jd Jh Ad 5d 7s 2h 5c 2c 3d 6c 9s 8c Td 8s 5s 4s 6d Ts 7d Tc 9d Qh 2d];[Qc, Qd, Th, Qs, As];null;null;null;b1[r:18,51] Hero[f:88,11] ;{6} ;-6;b1[Ts, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Jh 2d Qh 2h Kh 2s 4h 9s Jc 9d Tc 5h Ah Ac Kc 6s 5c 8h Td 2c As 6h 3h 7c Ks Js 8c 3d 7d 4s 7h 5s 7s 6c 4d 3c 3s 4c Ad 9h 5d 9c 8s Ts 6d Jd];[Qc, Qd, Th, Qs, Jh];null;null;null;b1[c:18,51] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[8c, 9c]20488;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 7h Ac Jh 9s 2d 3d Kh 2c 9h 3s Qh Kc 5h 5c 8c Jd 9c 8s Ah As 2h 5d 4s 2s 4h 6h 8h Tc Ks 9d Ad 3c Jc 7d 6s Ts Td 4c 6c 4d 7s 3h 6d Js 7c 5s];[Qc, Qd, Th, Qs, 7h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[6c, Ac]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Tc 8h Jh 6h Kc Td 7c 2s As 5d 2d 3d 3h Ts Ah 6c Js Qh 4h 5s 7s 9c 4d Jd 7d 3c 9s 7h 9h Ad 3s 6s 2c Kh Jc 5h Ac 2h 8c 4s 9d Ks 6d 5c 8s 4c];[Qc, Qd, Th, Qs, Tc];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(7) Hero(1) ;1;b1[Kh, Ac]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ 4c Tc Td 5s 4h 9s Ah 6d Js 7c 9h Kh 9d 2c 3h 2s 8h 8c 5h Jd Ad 7h Ts Kc 3d Jc 6s Jh 5d 4d 5c Qh 2h 7s 6c 6h 9c As 3s Ks 7d 2d 8s Ac 4s 3c];[Qc, Qd, Th, Qs, 4c];null;null;null;b1[c:6,8] Hero[c:0,23] ;Hero(8) ;8;b1[9s, Js]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3d Jd 9h 7h Ts 5s 3h Js 2s 8h 8c Jc 6h 6c Td 2c Ad 4d 9c Ah Ks 3s 5d 5c 5h 6d Kc 7c As 8s Kh 3c Qh 7s 4h 7d Tc 9s 9d 4c 6s Ac 2h 4s 2d Jh];[Qc, Qd, Th, Qs, 3d];null;null;null;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[7h, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2h Jh Jd 6s Td Jc 5s 6h 9d 4s 7c 6d Ah 4d Ks As 2d 8s Kh 2c 9c 3h Ac 6c 5d Ad 3s 9h 3d 5h 4c Tc 4h Kc 9s 7d 5c Js 8h 7s Qh 7h 2s 3c 8c Ts];[Qc, Qd, Th, Qs, 2h];null;null;null;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{8} ;8;b1[7s, 8h];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7h 5c 8s 2c Ah 2s 2d 6c 7d 8h 4c 9s Td Tc 3c 7s 7c Kc As 9c Jh 2h 9h 6h 6d 5h Qh 3s Jd 6s Js 5s 8c Ad 4h 9d Ac 4s Kh 5d 3d Jc Ks Ts 3h 4d];[Qc, Qd, Th, Qs, 7h];null;null;null;b1[c:6,8] Hero[r:0,23] b1[f:6,8] ;Hero{8} ;8;b1[As, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4h 9c Jd 6h 5c 3h Ac 9h 4d Tc Qh Ts 9s 9d Jc 8c Js Jh 7c 3d 3c 4s Ad 4c Kh 6d Kc 5d 2s Ah 2h 5s 6s 3s As 6c 7h 5h 8h 8s Ks 2d 7d Td 7s 2c];[Qc, Qd, Th, Qs, 4h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ad, 7c]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Js 6s Kc 3d 6h 4h 5d 2h 2d Tc Td 8h 3c Ad 6c 4c Jh 7h 5s 8s 7s Jd 3s 2s Ts Jc 7d 5h Qh 2c Ah Kh 9s As 7c 3h 9d 9h 6d 8c 4s 5c 9c 4d Ac Ks];[Qc, Qd, Th, Qs, Js];null;null;null;b1[c:18,51] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[Jc, Kc]28802;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 8c 4c 8s 7d Ac 7c 5h 4s 2s 3c 3h 9s 2d 9d 6s 5s 6h 5c 8h Kh Qh Js 3d 2h Ad Td As 7h 6d 2c 4d Jh Tc Ts 7s Kc Ah 3s 9h 5d 4h Ks 9c Jc 6c Jd];[Qc, Qd, Th, Qs, 8c];null;null;null;b1[c:6,8] Hero[r:0,69] b1[f:85,14] ;Hero{8} ;8;b1[Kh, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5d 9h 6c 6h 7c Ac 2d 9c 2s 6s Ks 7d Kc Ad Jc 5s Js 3s 2c 2h Tc Kh 9s Ts Jd 8s Ah 8h 4h 3d 6d 3h 3c 5c Jh 4c As 7s 5h 4d Qh 4s 7h Td 8c 9d];[Qc, Qd, Th, Qs, 5d];null;null;null;b1[c:6,8] Hero[c:0,23] ;Hero(8) ;8;b1[8s, Js]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4s 9d 7h 2c Qh Ts Ah 7c 2h Ad Td 2s 5c Js As Jd Jh 5h 8h 2d 7s Tc 4d 3s 3d 6c 6d 5s 3c Ks 6s 8s 9h 4h Jc Kh 6h 7d 4c 3h Ac 9s 8c 9c Kc 5d];[Qc, Qd, Th, Qs, 4s];null;null;null;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[9h, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ks 8s 3c 4c 4s 9d 4d As 4h 9h Ac 9s 3d 6c 6d 2s Qh 2h 9c 5h 7h Td 2d 2c 5s 7s 8h Kc Ts 7c Kh Jh 6s 3h 5c 5d Jc Jd 6h Js Ah 8c Tc 7d Ad 3s];[Qc, Qd, Th, Qs, Ks];null;null;null;b1[c:6,8] Hero[r:0,69] b1[c:6,8] ;Hero(12) ;12;b1[5h, 5c]28796;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 6s 2s 6h 7c 9s Td 2d 9d Ad 5d 6d 5s Kc 7d 4s 8s Qh 9h Ks 3d Kh 4d Js Jd 4h 2h 8c Jh Ah 6c Tc 3s 5h 2c Ts 7s 4c 3h Ac 7h 5c 9c 8h 3c As Jc];[Qc, Qd, Th, Qs, 6s];null;null;null;b1[c:6,8] Hero[r:0,23] b1[c:18,51] ;Hero(12) ;11;b1[8s, 9s]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4s 8c Tc 9d 5d 3h 6s Qh Jd 9c As 5s Ks 9h Ts Ah Kh Jc 2h 3s Ac Td 7s 7c Js 3d 2d 7d 6h 7h 5c 2c 9s 4d Kc 4h Ad 5h 8s Jh 6c 4c 2s 3c 8h 6d];[Qc, Qd, Th, Qs, 4s];null;null;null;b1[r:18,51] Hero[r:88,11] b1[f:85,14] ;Hero{12} ;12;b1[8h, 9h];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5h 4h As 4s 8h 3s Ad 9c 3h 4d Tc 5d 9h 4c 2h 5s Td Js Qh Kh 6d Ah 8c 2d 7d 6c Ts Ac Jd 9s Ks 6h 2s Jh 7c Kc Jc 3d 3c 7s 8s 9d 6s 5c 2c 7h];[Qc, Qd, Th, Qs, 5h];null;null;null;b1[c:6,8] Hero[r:0,23] b1[r:6,8] Hero[r:88,11] b1[c:6,8] ;b1(38) ;-18;b1[Ks, Ad]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3c 2s 6d As 9h Ah Ks 3d 7c Jd 6c 9d Td 8c 2h Kh 2c 4d 2d 9c Ts Ad Js 4c 8s 4h Qh 5s 3s 7h 7d Tc 6s Kc 9s 4s 8h Jh 5c 7s 5d Ac 5h 3h 6h Jc];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[As, 6c]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6c Jd 7d 3d 3h Ac 5c 9d Tc 3c Td 8h 9c 4h Ts Ks 4c 5h 6h Ah 7c Qh 6d Jh 6s 4s Kh 5d As 7h 2c 2d Ad 9h 4d 2s 8s 8c 2h 5s 7s Jc 9s Kc Js 3s];[Qc, Qd, Th, Qs, 6c];null;null;null;b1[r:6,8] Hero[f:88,11] ;{6} ;-6;b1[Jh, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3c 5c 2d Kh 3h 8s 4s Kc 8c 4d 6d 2s Td 4c Jd 3d 9d 5h 8h Jh Jc 3s 7h 5s 4h As Js 6c 7s Ad 7d 6s Ks 2c 6h 9h 9s Ah 9c Qh 5d 2h Ac Tc Ts 7c];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{8} ;8;b1[Js, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 9h 2c Jh Tc 9s 8c 6d 7d Jd Ac Ts 9d 4s 4d Ks Js 5c 7s 6h Qh 4h 3c 5s As 3h Kc 2h Ah 8s 3d 2s 6c 8h Ad 5d 7h 3s 9c 5h 4c 7c Jc 6s Kh 2d Td];[Qc, Qd, Th, Qs, 9h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[Ks, Jh]20489;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 2s 3c 3h 9h Ac 9s Jh 6d 6c Ks 8s Qh Jc 5d Td 2d Jd 7s 5c 2c 7c 8h As Ah 7h Kh 7d 8c Kc 6s 4d 6h 4h Js 4s 5s Ad Ts Tc 2h 9c 5h 3s 3d 4c 9d];[Qc, Qd, Th, Qs, 2s];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[3c, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6s 2c Ad Js Jc Jh 3c Ts 5s Jd 5h 9d 9h Ah 7h Ac Td 8c 6c 6h 2s 4d 2d Kc 6d 9s 9c 3h 8h 4h 4c 7c 7s 5d Qh As 4s 7d Kh 2h Tc 3d 5c 8s Ks 3s];[Qc, Qd, Th, Qs, 6s];null;null;null;b1[r:6,8] Hero[f:88,11] ;{6} ;-6;b1[9s, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 2h 9d 5s 8s 4d Ad Kh Jc 6d 4h 7h 6s Ac 5c 2d 8c 9s 5d Jh 4c Ts 8h 3s 3c Jd 7s Ks As 3h 5h 6h 9c 2c 4s Td 3d 7d 2s 6c Tc Ah 7c Js Kc 9h Qh];[Qc, Qd, Th, Qs, 2h];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[3d, 3c]28794;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6h 8c 5h Ac Qh 5s 8h 3s 9c 3h 3c As Jh Jc 4s Kh 6d Td 4d 7c 3d 4c 2h Ah Js 4h 2d 9s 6c 9d Ks 7h 2s 7s 2c 9h 6s Kc 5d Tc 7d 8s Jd Ad Ts 5c];[Qc, Qd, Th, Qs, 6h];null;null;null;b1[c:6,8] Hero[r:0,23] b1[r:6,8] Hero[f:88,11] ;{10} ;-10;b1[9s, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 4c 2h 2d Ac Tc Ad 7d 4h 5s 8h Jc 3s Ks Ts 9h Kh 2c Td 6h 9d 9c 5d 8s Ah Qh Jh 4s Jd 4d 7c Js 6s 2s 6d 9s 3c 7h 6c 7s 5c 3h Kc 8c 3d As 5h];[Qc, Qd, Th, Qs, 4c];null;null;null;b1[c:6,8] Hero[c:0,23] ;b1(14) ;-6;b1[4h, 4c]28795;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3s Js Jd Ks 9d 6h 4c Tc Kc Ad 6d 6s As 4s Ac 6c 5c 2s 7c 8h 9s Qh 5h 8s 2h 2c 3c 2d 7h 3h 7s Kh 9h 9c 4h 5s Ah Td Jh 7d Ts Jc 5d 3d 4d 8c];[Qc, Qd, Th, Qs, 3s];null;null;null;b1[c:18,51] Hero[c:0,23] ;b1(14) ;-6;b1[Js, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ As 6h Jd Ts 6s Td 4h Ks Tc Kc 7c 2h 8c 8h 6d Ah Ad 4s 3s 5s 7h Ac 7s 2c 9s 3h 2d 6c Js 4c 9c 3c 5c Jh 9d Kh 4d 7d 8s 3d 9h 5d 2s Jc Qh 5h];[Qc, Qd, Th, Qs, As];null;null;null;b1[c:6,8] Hero[r:0,23] b1[c:6,8] ;b1(22) ;-10;b1[Js, Td]28801;b2;Hero[8d, Kd]17110;b0
