 Kd 8d Th Qd Qc] [ Kh 7c 3d 2s Jc Qh 6s 5h Js 3s 6h 7d Jd Td Ac 8s 8h 5c 4s 9s 2d 5s Ks Jh 3c Qs 4c 5d Ts 6c 4d As 9h Kc Ad 8c 2h 4h Tc 7h 3h 9d 7s 6d 9c Ah 2c];[Qc, Qd, Th, Kh, 7c];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(18) ;18;b1[Ts, 9c]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 3d 6d Td 2h Kc 7s As 2s Js 9h Ah Ad 3h 8s 3s 6h 2c 7d 5c Kh 5s 2d Jc 5h 9c 4c 9d 3c 5d Jd Qh Qs 4d Jh 7c 4s 6c Ks 8h Tc 7h 6s 8c 4h 9s Ts Ac];[Qc, Qd, Th, 3d, 6d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[Js, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Js Jc 4s 5c Ks 6s 5h 5d Kc 2s Kh 3h Td Tc Qh 5s 4d 4c 4h 9d 9s Jd Ad 2c 9c 7s 8c 7c 3d 8h Ts 8s 6c 2d Jh Ah 6h 3s 9h 7h 6d Qs As 2h 7d Ac 3c];[Qc, Qd, Th, Js, null];null;null;b1[r:7,80] Hero[r:0,16] b1[f:87,9] ;null;Hero{10} ;10;b1[4s, 5s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 2h 5d As 7d 6s Js Ts 8h Qh 9d Ad Kc Jh 7h 8s Ac 8c 7s 9c 6c Qs 4c 5h Jd 4s Tc Ks 6h 7c 2d 6d 4h 3d 2c 3s Td 3h 5s 3c 4d 5c 9s Ah 2s Jc Kh];[Qc, Qd, Th, 9h, 2h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[7d, Ad]10593;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Ts 7d Kh 9s 2s 8c 9h 5c Ad 6s 6c 7s As 4d 4c 7c 3c 4h Td 2h Qh Ac Tc 4s 6h 7h Jh 8h 2c Kc 5s Js Jc 9c 3d Ah 5d 2d 3h Ks 9d 3s 6d Qs 8s 5h Jd];[Qc, Qd, Th, Ts, 7d];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[Ks, Jc]12881;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Js 7h 6s Jd 2s Ad Ah Ks 9s Td 3c 5h 3h 2h 7c 2c Kh Qs 9d 3s 4d 9h Ac 6c Jc 3d Ts 7d 5d 5s 4c 6d Qh Jh 4s Kc 9c Tc 4h 7s 8c 5c 6h 8s 2d 8h As];[Qc, Qd, Th, Js, 7h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(18) ;-8;b1[7c, Tc]12880;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 5d 8s Ah 8h Qh 2d 4d 4h Jh 9h 3c 2s Ts Tc Kc Ks 9d 7c 9c 7d As Td Ad Jd 5c 7s Ac 4c 3h 3d 7h 4s 3s 6s 2c 2h 8c Qs Kh 6h Js Jc 6d 5s 5h 9s 6c];[Qc, Qd, Th, 5d, 8s];null;null;b1[r:7,80] Hero[r:0,16] b1[c:87,9] ;b1[c:2,3] Hero[c:0,9] ;Hero(14) ;14;b1[4c, Ac]10592;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 4d 4s Jd 6h 2s 6c 8h Jc 5d Tc 5s 2c Kh 7s Js 2d 4h 9c 3c 6s Td 5c 7c 3h 8c Qh Qs 8s 3d Ah 5h Kc As 2h Jh Ac 9h 6d 9s 7h 7d 4c Ks 9d Ts 3s Ad];[Qc, Qd, Th, 4d, 4s];null;null;b1[r:8,5] Hero[r:3,88] b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(34) ;-16;b1[4h, 4c]32802;b2;Hero[8d, Kd]12815;b0
 Kd 8d Th Qd Qc] [ 7d 5d 6d 2d 6h 8h 5h 9s 3h 5c Tc 8s 4c Ac Js 3c Ad As 2s 6c Qs 3s Ah 4d 4s Td Kc Jc 2c Kh 9c 3d 7h 7c 9d Jd 6s Ks 2h Jh 5s 4h Qh 8c 9h 7s Ts];[Qc, Qd, Th, 7d, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[3h, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c 6c Tc 6s 3d Jc Ks 8s 8h 4h 9s Jd Ah Jh 2d Ad 7h Kc 2s Ac Js 4s Ts 3h 9h 7d 4c 6h 2c 7c 2h 5h 8c Qs 9d Kh 3c Qh 4d 7s 5d As 6d 3s 5c Td 5s];[Qc, Qd, Th, 9c, 6c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Jc, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 7s 6h Td 2h 2s Qh Js 8s 8h 3c 4d Tc Jh 5d Ah 4s 5s Kc 6c Jc 5h 9h 7h 9c Qs 4c Ad Ac As 2c 7c 8c Ts Kh 3d Jd 3h Ks 3s 2d 9d 5c 9s 6s 4h 7d];[Qc, Qd, Th, 6d, 7s];null;null;b1[c:8,5] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Ah, Jc]10602;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Ac 2s Ah Js Jh Jd Kc 9h Kh 5s 4s 4h 3c 7d 8s Ks 2d 8h 3d 9d 3h 5h 7s 7c Ts 8c 4c 2c 3s Ad 5c As 9c 6d Jc 6h 4d Qs 9s Tc 6c 7h 6s 2h Td Qh 5d];[Qc, Qd, Th, Ac, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[8h, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 6c 2h Qs Ah 3c Ts 5c 7h 5d Js Ac 7s Ks 7d Kh 3s 6s 6d Qh 5s Td 4c 2s 7c Jc 8s 6h 4s 5h 2c 9d Ad 4h 8h Jh 8c Tc 2d 9h 3d 9s 9c Kc Jd 4d 3h];[Qc, Qd, Th, As, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[7h, 9h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 3s 7d 5h As 7s 9s 7h 3h 2s 2d 6c 5c Ad 7c 6s Qs Ts 6h 4c 5d Qh Td 8s 2c 9c Tc 6d 3d 5s Kh Kc Js 4h 3c 8c Ks Ah 2h 9h 9d Ac 8h 4d Jc Jd 4s];[Qc, Qd, Th, Jh, 3s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Ad, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s 6d Ad Jc 7s 3c Jd 8s 7d Kc 8h 5s 3s 2s 2d 5d 5c 4d Ks Td 3d 4h As 9d 9s Ah 4s Kh 5h 6c Js 6h 8c 4c Qs 9c Qh 7c 3h Tc 2c Ac 9h Ts 7h Jh 2h];[Qc, Qd, Th, 6s, 6d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[5h, 8h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 7c 4h 2d 5d 2h 2s Jc 3s Td 7s 6h 9c 4s Jd 9d 2c 3h Ac Ah Kc 8h Kh 6c 6s Tc Js Jh 3d 8c Ts Ks 5s 7d 9h 5c Qs 9s 8s 5h 4d Ad 4c 6d Qh 3c 7h];[Qc, Qd, Th, As, 7c];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Ah, 6c]13133;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ Ac Ts 7d 5c 9s 2h 2d 6d 4h 7s 6c Qh 8h Td 6s 5d Ks 9c Ad 3c Kc Kh Js Ah 4s 3d 3s 6h As 4d Qs 5h Jd Jc 7c 9d 8c 4c 7h 3h Jh 2c 2s Tc 5s 8s 9h];[Qc, Qd, Th, Ac, Ts];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[2s, 2d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3c Td 9s 6c Jh 6h 7s Js 4s 6d 4d Jc 8h 2s 7d 5h 3d 4h Ac Kh Ts Ks 4c 9d Tc 8c 6s 7c 9h 9c As Jd Ah 5d 2d 5s Qs Ad 3h Qh 7h Kc 3s 2h 5c 2c 8s];[Qc, Qd, Th, 3c, Td];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[2c, Kc]12881;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 8c 2h Qs 8s Jc 4s 4c 3s 2s 2c Ah Ad 9s Jh 3h 6c 4h 2d 4d 3d Qh 9h 7s Ac Ks As 5h Ts 5c 9c Tc 7c 5s 5d 3c Jd Td 6h 9d 6d Js 7d 6s 7h Kc 8h Kh];[Qc, Qd, Th, 8c, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[6d, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s 4h 5s Jd 6s 9d 5d Ac 3d 4c 4s 7h 3c Ks Kh 8s 2c 6h As 7s 3s 6c 9s 8c Jh Ad Ts Td Tc Jc 2d 2h Js Kc 5h Qh Ah 4d 9c 7c 9h 7d 6d 8h 5c Qs 3h];[Qc, Qd, Th, 2s, null];null;null;b1[c:7,80] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[6c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 8s 5d 2s As Kc 2c 2h Qs Ks 4s 7s 2d Ad Jc Td Qh 6c 8c 6s 6h 3c Ac 4h 4c 5s 9d Ah Jd 3d 9h Kh 9s 7d 5h 7h Js 3h 7c 8h 9c 3s Ts Tc 4d Jh 5c];[Qc, Qd, Th, 6d, 8s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[3c, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td Kc Ad 4d Qh 7d 4c 8s 9h 7c 2d 3c Ks Tc Jc Ts 5d Jh 7s Ah Kh 7h 8c As 5s 5h Jd 6d 2h 3h 9d Ac 9s Qs 6h 4h 6s 3s 9c 8h 6c 4s 2s 3d Js 5c 2c];[Qc, Qd, Th, Td, Kc];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(26) ;-12;b1[As, Jc]20490;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 7d Jc 4s 4c Ts Ad Td Kc 9h 6s As 3c 2s 7s Jd Qh 9s Tc 2h 3d Js 7c Ac 9d 4d 8h Ks Jh 9c 6d 5d 6c Ah Qs 6h 2d Kh 8s 5h 5s 2c 5c 3s 7h 4h 3h 8c];[Qc, Qd, Th, 7d, Jc];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[Js, Ah]12893;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 2c 5h Ts 9h Tc 6h Ks 2d 6d 8h 4s 3h 5s 9s 5c 3s 3d Ac 4c 4h Qs 9d 2h Js As 8c 9c Jc 6c Jd Kc 5d Td 7h Kh 3c Qh 6s Jh 2s Ad 4d 7d 8s 7s 7c Ah];[Qc, Qd, Th, 2c, 5h];null;null;b1[c:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[8h, 4d]10467;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Ks 3s Jh 6c 5s 6d 9c Js 9h 7s 2s 9s 7d 8c Ah 3d 9d 8s 5d 2d 8h Kh As Qh Tc 4c Kc 4s 7h Jc 2c 5c Td Ad 2h 5h Jd 7c Qs Ts Ac 6s 3h 6h 4d 3c 4h];[Qc, Qd, Th, Ks, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[8h, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 5h 7s Qs 5c 7h 6d 9d 8h Ah Jd 6s 7d Ad 2c Jh Kh 9s 4h Jc As Td 9c Kc Ts 5d 7c 6h 4d 6c Qh 2h 4c 8s 5s Tc Js 3h Ac 8c 2s 4s 3s 3d 3c 2d Ks];[Qc, Qd, Th, 9h, null];null;null;b1[r:7,80] Hero[r:0,16] b1[f:8,5] ;null;Hero{10} ;10;b1[8s, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts 2h 5c 7c 2d 5d 7d 3c 3d Td Tc As Qh Jc 4c Jh Kc 9c 6s 2c 9h 4d 5s 8c 3s 7h Qs 5h 3h 9d 2s 8s 6d 6c Kh Ah 9s 4h 4s 6h Js 8h Jd Ac Ks 7s Ad];[Qc, Qd, Th, Ts, null];null;null;b1[c:8,5] Hero[r:3,88] b1[r:7,80] Hero[f:92,7] ;null;{8} ;-8;b1[8c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d 7s Td 6s 5c 4d Jh Js 3d Kh 7d 9h 2d Ts 5h 9c 3s Ah 7h 4c 5s 9s Ks As 8h 3h 9d 6h 4s Jc Ac Jd Qs 2s 6c 2c 2h Tc 8s Kc 8c Ad 6d 3c 7c Qh 4h];[Qc, Qd, Th, 5d, 7s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[2d, 4d]10462;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ As 6s 4s 5h Ks Js 7d Kc Td 2h Jc 2s 2c 7s 6h Qs Ah 3h 4c 7c 8s 3c Ac 5s 4h Jd 3s 9c 8h 5c Qh Ad 5d 9s 9d 6c 6d Tc 3d Jh 7h Kh 4d 9h Ts 2d 8c];[Qc, Qd, Th, As, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[Ts, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 5s 8s 2c Jh 7d Qh Ad 2d Td 2h 7s 4d 5c 4c Tc 9d 6s 9s 2s 3h 3s 6c Kc Ah 6h Jd Kh Qs 9h 5h 7h 3c Js 3d 7c 6d As 8c 8h 5d 9c Jc 4s 4h Ts Ac];[Qc, Qd, Th, Ks, 5s];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;Hero(14) ;14;b1[4s, Jc]10557;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Kh 5h 5s 9d 6s 2h Ac As 7s 6d 5c 3s Qs Jh 7h 9h 7c Ks Ts Kc 3d 4d 3c 6c Ad 4s Ah 2s 6h Jc 5d 2c Tc 8c 4c 8h Js 8s Td Jd 2d 3h 9c Qh 4h 7d 9s];[Qc, Qd, Th, Kh, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[3h, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh 2d 3h Qs 6h Ac Jh 3s Tc 7c Jd Ks 4s 7d As 5d Td 7h 2h Ts 7s 9c 3d Ad Kc Js Ah 8c 4d 5s Jc 8h 6s 5c 2s Qh 4h 6c 9h 3c 5h 6d 2c 9s 4c 8s 9d];[Qc, Qd, Th, Kh, null];null;null;b1[c:7,80] Hero[r:3,88] b1[f:8,5] ;null;Hero{6} ;6;b1[9h, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Td 5d 9d Ks 6s Kc 9s 2h 9h 9c Jh Qs 8s 2c Js 7c 5c Ah Qh 3d 7d 7h Ad 6c 4d Ac Ts 6h 6d 3c Tc Jd 8h 3h 2d 3s 2s 4s 5s As 4h 5h 8c Jc 4c 7s Kh];[Qc, Qd, Th, Td, 5d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;Hero(10) ;10;b1[3d, Jd]25009;b2;Hero[8d, Kd]25316;b0
 Kd 8d Th Qd Qc] [ Ts Ah Qs As Jc Td Tc Ac 6d 9s Qh 8c 4c 6h 3s 2c 4h Jh 9h Ks 2d 4d 6c 7s 7d 4s Jd 5s 2s 9c Kh Kc Js 7h Ad 5d 7c 8h 5h 5c 3c 3h 2h 6s 8s 3d 9d];[Qc, Qd, Th, Ts, Ah];null;null;b1[c:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[Ts, Tc]32876;b2;Hero[8d, Kd]12882;b0
 Kd 8d Th Qd Qc] [ Jc 2h Ts Jd 7c 6s 2s 2d Qs 4h Ad 2c 6d 3h Jh Tc Qh 9h 4d As 9s 7h Ks Js 9d Kh 4c Ac Ah 7s 8h 7d 5c 3c 5h Td Kc 5d 3d 5s 3s 8c 8s 6h 4s 9c 6c];[Qc, Qd, Th, Jc, 2h];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Kh, Ah]20490;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ As Ts 3d 8h 6h 2s 9s Jd 5c Tc Td 7d 5d Kh 6c 7h Ah 7c Js 5s 9d 2h Kc Qh 2c 3h 9c 6s Qs 8s Jh 2d 3c 4c Ac 7s 6d 5h 4h Ad 8c 4d Jc 3s Ks 4s 9h];[Qc, Qd, Th, As, Ts];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:8,78] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[Kh, 9d]12882;b2;Hero[8d, Kd]12882;b0
 Kd 8d Th Qd Qc] [ Qs 4c 3s Ah 4h Jh Jc 2c 7h 6c 3c 2d 7d As Ts 5d 6h 8h 2h 5c Ad 3h 7s Js 5s 2s 4s 9c Kc 6d 9h 5h 6s Ac Tc 8c 9d Qh Td Jd Kh 9s 4d 7c 8s Ks 3d];[Qc, Qd, Th, Qs, 4c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{4} ;-4;b1[4s, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc 2s 7d Td 8c 9s 2c 9d Ts 7h Ah 9c 5d Qs Tc 2h 3d Js Jd Jh 3s 4h 6h 7s 9h 4s Ac 5c 6c 6s 8h Ad 3c 4d 3h 5h Kh 5s Qh 6d 4c 2d Ks As 8s Jc 7c];[Qc, Qd, Th, Kc, 2s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(13) Hero(1) ;1;b1[8h, Kh]13012;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Qh Td Tc Jd 8s Ks 5d Jc Kc Jh 7h 4d 2c 4c 7d As 3d 3s Ts Js 4h 2s 2d 7s 6c 6s 2h 8h 8c Ac Kh 6h 3c 9h 5c 3h Qs 5h 6d 4s 9d 9s 5s Ad Ah 9c 7c];[Qc, Qd, Th, Qh, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Ks, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2c Jd Td 5d Ah Qs 5h 4h Jh Kh 8c 5s 6d 3h 6c 8s 8h 4s Tc 7s 6s 9c 7d 9s 2d Ts Ks 9d 7h 3d Js Ad 4d As 2h 3c 3s Jc Qh 5c 7c 4c 2s Ac Kc 6h 9h];[Qc, Qd, Th, 2c, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Jh, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3s Ks Qh 2h 9c 5h 3c 7c Js As 8s 9h 6c Ad Ac 2d Kh Kc 6h Jc 9d Ts 3h 5c 5s 4h 8c 2s 6d 6s 7h 7s Tc Ah 5d Qs 7d 3d 4s 4d Jd 4c Td 9s 2c 8h Jh];[Qc, Qd, Th, 3s, Ks];null;null;b1[r:7,80] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;Hero(14) ;14;b1[Js, Tc]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 9s 2c Ad 8c Kh 2s Kc 8h 5s 5d Ac 2d 6h 3c 5h Ah 7c 3s As Jh 2h 4d 4c 8s Td 3d 9c 9h Jd 6s 4h Qh 7h Tc 6d Jc 5c 4s Js 7s 7d Ks Ts 6c 3h 9d Qs];[Qc, Qd, Th, 9s, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[2s, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h Kh 4c Ts 6h 2s 3c Ad 4d 4s 3s As Qs Jd 6d 2d Jh 7s 8s Jc 3h 6s 7h 5h Ks 9c 2c Kc 7c 7d Ac Ah 5c 9h 9s Td 5d Tc 8h 4h 5s Qh 3d Js 6c 8c 9d];[Qc, Qd, Th, 2h, Kh];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(10) ;10;b1[Ts, 5h]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Qs Ac 7d 9s 4c 7s 4h 9c 4d Jc Ah 6h 5s 7h 6d 5h Ad 9d 6c Qh 8s 3d 3s As 5c Ks 3c 2c 6s 8h 3h Js Jh Tc Ts Kh 9h 2d Jd 2s 5d Td 2h 7c 8c Kc 4s];[Qc, Qd, Th, Qs, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Ks, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h 3c 8h 6h 4s 5d Kc 5c Jd 6s 8c 3h 6c 9d Ts 7h Jh 9c Ah 2d As 3d 4c 7s 2c 8s 4d 7c Ad Qh 9s 2s Qs Js Kh 6d 5h 5s Jc 4h Ks Tc Ac 9h Td 7d 3s];[Qc, Qd, Th, 2h, 3c];null;null;b1[c:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[8s, 9c]10476;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 2d 2h 9c Kh Kc 4s Qh 7c 9s 8s 5c 3d 8c 5d 7d Ad 2s 3h Js 3c 6d 6h 6c Ks 9d 5h 4c 8h Tc Qs 7h Ac 6s 4d Jc Ah 3s 7s 2c 5s Jd As Ts 9h Jh 4h Td];[Qc, Qd, Th, 2d, 2h];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[7s, Qs]28793;b2;Hero[8d, Kd]12793;b0
 Kd 8d Th Qd Qc] [ 6d 7s 3h 6h As 7h 5d 2s 2c 6s 7c 4h 9c 6c Ah 4s 5s Jh 2h 5h 4c Td Ks 9h Qs Js 3c 9d 8h 5c 8c Kc Jc Ad Ts Ac 2d 8s 7d 4d Jd Tc Kh Qh 9s 3d 3s];[Qc, Qd, Th, 6d, 7s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[6h, Td]12877;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Jc Ah 6d Ad As Jh 8s 4s 3s Kc 5h 5s Ac 2c 3d 8c Js 7d 3c 9s 2d Kh Qs 9c 6c 2h 5d Ks Td Tc 7c 3h 4d 5c Ts 2s 7s 7h Jd 6s 8h 9d 4h 9h 4c 6h Qh];[Qc, Qd, Th, Jc, Ah];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[5s, 9s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8h Td 6s 9d Qs 6c 6h Jc 4c Js 4d 2h 6d 9s 8c 7c 9c Tc 5h Ks 7s Jd Ac 3h 9h 5c 5d 8s 3c Kh Ad As 3s 4s Ts Kc 2c Ah 2d Jh 2s 4h 7d 5s 3d 7h Qh];[Qc, Qd, Th, 8h, Td];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[9s, Ah]12882;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ As 5d 9h Qs 2c Ad 6s 6d 5h 4d 3s 2d Jh Ks Td Ah 3h 4c Jc 7h 9d 5c Kc Tc 7s Ts Js Ac Jd 3d 4h Kh 8h 9c 7c 8c 2h 6c 8s Qh 5s 7d 9s 4s 2s 6h 3c];[Qc, Qd, Th, As, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[3s, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ad Jh Qs 4d 3d Js 5s 4c 6h 8h 7c 3s 2h 6d 8s Kh 9d 9c 7d 7s Tc 3c 2d Kc As 3h 9h 2c 4h Ts 5c 6s Ks 9s 4s Ah 5d Jc 7h Ac Jd 2s Td 6c Qh 8c 5h];[Qc, Qd, Th, Ad, Jh];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:8,78] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[4h, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7c 8s 5h Td 4s Jd 8c 3h 9h Jc 4h 5d 4d Tc 2c 2h Qs Ac 5s 9c 6s 5c 3d 8h 4c Ts 6d Ad 7s Kh 6h 2s Qh Js Jh 3s As 7h 9s 9d 6c Kc 3c Ks 7d Ah 2d];[Qc, Qd, Th, 7c, 8s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[4h, 9h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h 9c Jc 4c 2h 2c 8h Td Kh Jd 4h 5s 3s Ks 2d 7s Ah 3d 7d 5c Kc 7h 6c 4s 2s Ts Js 3h Qs 3c Qh Jh 8s 6s Tc 9d 4d As 6h Ad 5d 8c 5h 9s Ac 6d 7c];[Qc, Qd, Th, 9h, 9c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(10) ;10;b1[3s, Jd]12869;b2;Hero[8d, Kd]12870;b0
